Protein	Gene	ProteinName	EntrezID	ProteinCopy	Comparison	log2FC	pvalue	adj.pvalue	imputed	iLog2FC	iPvalue	SIT4	IRA2	POP1	RAS22	SAP155	SSY5	WT	RAS21	CMA	Species
YAL041W	YAL041W	NA	NA	YAL041W	SAP155-WT	-1.32749075093203	0.0605289832647129	0.121409587179096	no	-1.32749075093203	0.121409587179096	1	0	0	0	1	0	2	2	WT	yeast
YAL041W	YAL041W	NA	NA	YAL041W	SIT4-WT	-1.56275868316217	0.0447882968461599	0.135407691396365	no	-1.56275868316217	0.135407691396365	1	0	0	0	1	0	2	2	WT	yeast
YAL041W	YAL041W	NA	NA	YAL041W	IRA2-WT	-Inf	NA	0	yes	-9.66299158894014	0.0454624	1	0	0	0	1	0	2	2	WT	yeast
YAL041W	YAL041W	NA	NA	YAL041W	POP1-WT	-Inf	NA	0	yes	-8.28077158894014	0.0220732	1	0	0	0	1	0	2	2	WT	yeast
YAL041W	YAL041W	NA	NA	YAL041W	RAS21-WT	-1.3567313932826	0.0399212468270127	0.133762687902715	no	-1.3567313932826	0.133762687902715	1	0	0	0	1	0	2	2	WT	yeast
YAL041W	YAL041W	NA	NA	YAL041W	RAS22-WT	-Inf	NA	0	yes	-9.90506825560681	0.043577	1	0	0	0	1	0	2	2	WT	yeast
YAL042W	YAL042W	NA	NA	YAL042W	SIT4-WT	0.430104047842005	0.50158703443111	0.68486936299558	no	0.430104047842005	0.68486936299558	3	3	3	3	3	3	3	3	SIT4	yeast
YAL042W	YAL042W	NA	NA	YAL042W	POP1-WT	-1.22865553360961	0.0671393283841548	0.173932822595201	no	-1.22865553360961	0.173932822595201	3	3	3	3	3	3	3	3	WT	yeast
YAL042W	YAL042W	NA	NA	YAL042W	SAP155-WT	-0.455046994271633	0.477481968155634	0.60139339084532	no	-0.455046994271633	0.60139339084532	3	3	3	3	3	3	3	3	WT	yeast
YAL042W	YAL042W	NA	NA	YAL042W	SSY5-WT	-0.335779322521689	0.598818862677288	0.739926673882431	no	-0.335779322521689	0.739926673882431	3	3	3	3	3	3	3	3	WT	yeast
YAL042W	YAL042W	NA	NA	YAL042W	IRA2-WT	0.515432753801676	0.422084107350372	0.607592604981544	no	0.515432753801676	0.607592604981544	3	3	3	3	3	3	3	3	IRA2	yeast
YAL042W	YAL042W	NA	NA	YAL042W	RAS21-WT	0.511575793063607	0.425494876531357	0.618543477920584	no	0.511575793063607	0.618543477920584	3	3	3	3	3	3	3	3	RAS21	yeast
YAL042W	YAL042W	NA	NA	YAL042W	RAS22-WT	-0.605476129984834	0.347506714262686	0.520017496730396	no	-0.605476129984834	0.520017496730396	3	3	3	3	3	3	3	3	WT	yeast
YAL043C	YAL043C	NA	NA	YAL043C	IRA2-WT	1.390729573558	0.132433808804177	0.290211224174111	no	1.390729573558	0.290211224174111	1	2	3	2	0	2	1	2	IRA2	yeast
YAL043C	YAL043C	NA	NA	YAL043C	SSY5-WT	1.59620391747744	0.0927396777913361	0.224954553709597	no	1.59620391747744	0.224954553709597	1	2	3	2	0	2	1	2	SSY5	yeast
YAL043C	YAL043C	NA	NA	YAL043C	POP1-WT	0.635280803318402	0.431418659335578	0.603404052629566	no	0.635280803318402	0.603404052629566	1	2	3	2	0	2	1	2	POP1	yeast
YAL043C	YAL043C	NA	NA	YAL043C	RAS22-WT	0.589619465389117	0.488433323405683	0.649110121627915	no	0.589619465389117	0.649110121627915	1	2	3	2	0	2	1	2	RAS22	yeast
YAL043C	YAL043C	NA	NA	YAL043C	RAS21-WT	0.598103693294797	0.482461672189597	0.670261074475652	no	0.598103693294797	0.670261074475652	1	2	3	2	0	2	1	2	RAS21	yeast
YAL044C	YAL044C	NA	NA	YAL044C	POP1-WT	1.0035930864017	8.33189255766698e-06	0.000376753032562141	no	1.0035930864017	0.000376753032562141	3	3	3	3	3	3	3	3	POP1	yeast
YAL044C	YAL044C	NA	NA	YAL044C	SIT4-WT	-0.460523841061769	0.00940548457814572	0.043462710764136	no	-0.460523841061769	0.043462710764136	3	3	3	3	3	3	3	3	WT	yeast
YAL044C	YAL044C	NA	NA	YAL044C	IRA2-WT	-1.0096280055516	7.763146152584e-06	0.000263084397393124	no	-1.0096280055516	0.000263084397393124	3	3	3	3	3	3	3	3	WT	yeast
YAL044C	YAL044C	NA	NA	YAL044C	SAP155-WT	0.19256166725791	0.235164014719804	0.352163211634304	no	0.19256166725791	0.352163211634304	3	3	3	3	3	3	3	3	SAP155	yeast
YAL044C	YAL044C	NA	NA	YAL044C	SSY5-WT	-0.719807422763343	0.000288959948284484	0.00329335173935193	no	-0.719807422763343	0.00329335173935193	3	3	3	3	3	3	3	3	WT	yeast
YAL044C	YAL044C	NA	NA	YAL044C	RAS21-WT	-0.957697317814244	1.43605617912712e-05	0.000721474624393466	no	-0.957697317814244	0.000721474624393466	3	3	3	3	3	3	3	3	WT	yeast
YAL044C	YAL044C	NA	NA	YAL044C	RAS22-WT	-0.0279790749962586	0.859997437740835	0.918525549199165	no	-0.0279790749962586	0.918525549199165	3	3	3	3	3	3	3	3	WT	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	SAP155-WT	-0.707435569528545	0.438432181831784	0.56399241200481	no	-0.707435569528545	0.56399241200481	3	2	3	3	2	3	3	3	WT	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	SSY5-WT	-0.644298781056906	0.430304779729706	0.59801822394507	no	-0.644298781056906	0.59801822394507	3	2	3	3	2	3	3	3	WT	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	IRA2-WT	-1.00767990935319	0.274994930775218	0.468894221587374	no	-1.00767990935319	0.468894221587374	3	2	3	3	2	3	3	3	WT	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	RAS22-WT	0.067236783847761	0.933658517269185	0.965973027137587	no	0.067236783847761	0.965973027137587	3	2	3	3	2	3	3	3	RAS22	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	POP1-WT	-0.539749087025953	0.507375820787507	0.670836611535635	no	-0.539749087025953	0.670836611535635	3	2	3	3	2	3	3	3	WT	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	RAS21-WT	0.107050267826458	0.894582433111086	0.945158288529017	no	0.107050267826458	0.945158288529017	3	2	3	3	2	3	3	3	RAS21	yeast
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	SIT4-WT	0.160864067031255	0.842232518858759	0.919618950403356	no	0.160864067031255	0.919618950403356	3	2	3	3	2	3	3	3	SIT4	yeast
YAL046C	YAL046C	NA	NA	YAL046C	IRA2-WT	-1.08947740251618	0.0501849378855501	0.154610162172654	no	-1.08947740251618	0.154610162172654	3	3	3	3	3	3	2	2	WT	yeast
YAL046C	YAL046C	NA	NA	YAL046C	SAP155-WT	-0.107816054536522	0.835120756960028	0.889593155386685	no	-0.107816054536522	0.889593155386685	3	3	3	3	3	3	2	2	WT	yeast
YAL046C	YAL046C	NA	NA	YAL046C	SIT4-WT	0.80477053614633	0.135781176704773	0.294286783838901	no	0.80477053614633	0.294286783838901	3	3	3	3	3	3	2	2	SIT4	yeast
YAL046C	YAL046C	NA	NA	YAL046C	POP1-WT	-0.36112706722369	0.489199472356382	0.656932552780951	no	-0.36112706722369	0.656932552780951	3	3	3	3	3	3	2	2	WT	yeast
YAL046C	YAL046C	NA	NA	YAL046C	RAS21-WT	-0.512235973456131	0.373307843314033	0.572846244596732	no	-0.512235973456131	0.572846244596732	3	3	3	3	3	3	2	2	WT	yeast
YAL046C	YAL046C	NA	NA	YAL046C	RAS22-WT	0.458826253619732	0.382093991651982	0.551084441722072	no	0.458826253619732	0.551084441722072	3	3	3	3	3	3	2	2	RAS22	yeast
YAL046C	YAL046C	NA	NA	YAL046C	SSY5-WT	-0.52770600640614	0.316910828731494	0.499891174822757	no	-0.52770600640614	0.499891174822757	3	3	3	3	3	3	2	2	WT	yeast
YAL049C	YAL049C	NA	NA	YAL049C	POP1-WT	-1.79987720761008	0.0138140724330551	0.0577405010773244	no	-1.79987720761008	0.0577405010773244	3	3	3	3	3	3	3	3	WT	yeast
YAL049C	YAL049C	NA	NA	YAL049C	SIT4-WT	0.000188694558747704	0.999772332321621	0.999772332321621	no	0.000188694558747704	0.999772332321621	3	3	3	3	3	3	3	3	SIT4	yeast
YAL049C	YAL049C	NA	NA	YAL049C	RAS22-WT	-0.783640445029551	0.24623146192258	0.409733068845327	no	-0.783640445029551	0.409733068845327	3	3	3	3	3	3	3	3	WT	yeast
YAL049C	YAL049C	NA	NA	YAL049C	SAP155-WT	-1.00625706744013	0.141753548305689	0.236778387183725	no	-1.00625706744013	0.236778387183725	3	3	3	3	3	3	3	3	WT	yeast
YAL049C	YAL049C	NA	NA	YAL049C	SSY5-WT	-1.71640339586948	0.0179622326035003	0.0677246715684844	no	-1.71640339586948	0.0677246715684844	3	3	3	3	3	3	3	3	WT	yeast
YAL049C	YAL049C	NA	NA	YAL049C	IRA2-WT	-1.74526435776763	0.016408186568301	0.06890873532987	no	-1.74526435776763	0.06890873532987	3	3	3	3	3	3	3	3	WT	yeast
YAL049C	YAL049C	NA	NA	YAL049C	RAS21-WT	-0.68497869552689	0.308380919237564	0.50763621829932	no	-0.68497869552689	0.50763621829932	3	3	3	3	3	3	3	3	WT	yeast
YAL053W	YAL053W	NA	NA	YAL053W	RAS22-WT	1.22026295633684	0.0259668254814323	0.0805966610431105	no	1.22026295633684	0.0805966610431105	2	2	1	3	1	3	2	3	RAS22	yeast
YAL053W	YAL053W	NA	NA	YAL053W	POP1-WT	-0.0685154219892755	0.913744504948924	0.957419055579378	no	-0.0685154219892755	0.957419055579378	2	2	1	3	1	3	2	3	WT	yeast
YAL053W	YAL053W	NA	NA	YAL053W	SAP155-WT	0.647243832221026	0.320069688607138	0.4424207396462	no	0.647243832221026	0.4424207396462	2	2	1	3	1	3	2	3	SAP155	yeast
YAL053W	YAL053W	NA	NA	YAL053W	SSY5-WT	0.373228458408576	0.436568764988109	0.602363536434672	no	0.373228458408576	0.602363536434672	2	2	1	3	1	3	2	3	SSY5	yeast
YAL053W	YAL053W	NA	NA	YAL053W	IRA2-WT	0.0297610022133564	0.954037251852862	0.978499745490115	no	0.0297610022133564	0.978499745490115	2	2	1	3	1	3	2	3	IRA2	yeast
YAL053W	YAL053W	NA	NA	YAL053W	SIT4-WT	0.458059313290436	0.385475868686168	0.580673335834095	no	0.458059313290436	0.580673335834095	2	2	1	3	1	3	2	3	SIT4	yeast
YAL053W	YAL053W	NA	NA	YAL053W	RAS21-WT	0.720605001769093	0.150420574318326	0.323784475310742	no	0.720605001769093	0.323784475310742	2	2	1	3	1	3	2	3	RAS21	yeast
YAL059W	YAL059W	NA	NA	YAL059W	POP1-WT	-0.535734052197816	0.364419583212332	0.540758653609231	no	-0.535734052197816	0.540758653609231	3	3	3	3	3	3	3	3	WT	yeast
YAL059W	YAL059W	NA	NA	YAL059W	SAP155-WT	-1.43120626160256	0.023965352480561	0.0566901953694277	no	-1.43120626160256	0.0566901953694277	3	3	3	3	3	3	3	3	WT	yeast
YAL059W	YAL059W	NA	NA	YAL059W	SSY5-WT	0.15598708295593	0.789242292913992	0.872672660536375	no	0.15598708295593	0.872672660536375	3	3	3	3	3	3	3	3	SSY5	yeast
YAL059W	YAL059W	NA	NA	YAL059W	IRA2-WT	-0.690748137820703	0.246231151939798	0.439125771777268	no	-0.690748137820703	0.439125771777268	3	3	3	3	3	3	3	3	WT	yeast
YAL059W	YAL059W	NA	NA	YAL059W	RAS22-WT	-0.90204072911393	0.135552314921616	0.269793591470693	no	-0.90204072911393	0.269793591470693	3	3	3	3	3	3	3	3	WT	yeast
YAL059W	YAL059W	NA	NA	YAL059W	SIT4-WT	-0.101715364789809	0.861542409095362	0.927974945116394	no	-0.101715364789809	0.927974945116394	3	3	3	3	3	3	3	3	WT	yeast
YAL059W	YAL059W	NA	NA	YAL059W	RAS21-WT	-0.450858233264094	0.443560787032322	0.634163174174839	no	-0.450858233264094	0.634163174174839	3	3	3	3	3	3	3	3	WT	yeast
YAL060W	YAL060W	NA	NA	YAL060W	SIT4-WT	2.42902849869929	7.25190742483228e-05	0.0010886244845254	no	2.42902849869929	0.0010886244845254	3	3	3	3	3	3	3	3	SIT4	yeast
YAL060W	YAL060W	NA	NA	YAL060W	SSY5-WT	-1.42911669781913	0.00666086153719792	0.0323453509666264	no	-1.42911669781913	0.0323453509666264	3	3	3	3	3	3	3	3	WT	yeast
YAL060W	YAL060W	NA	NA	YAL060W	RAS21-WT	-1.32643942599683	0.0106244341023254	0.0589151842495394	no	-1.32643942599683	0.0589151842495394	3	3	3	3	3	3	3	3	WT	yeast
YAL060W	YAL060W	NA	NA	YAL060W	IRA2-WT	-1.42616670084789	0.00675123533880218	0.035655874949518	no	-1.42616670084789	0.035655874949518	3	3	3	3	3	3	3	3	WT	yeast
YAL060W	YAL060W	NA	NA	YAL060W	POP1-WT	0.329674841038529	0.482700473295135	0.650664540425475	no	0.329674841038529	0.650664540425475	3	3	3	3	3	3	3	3	POP1	yeast
YAL060W	YAL060W	NA	NA	YAL060W	RAS22-WT	0.0872746176779537	0.851500994677802	0.912556123617567	no	0.0872746176779537	0.912556123617567	3	3	3	3	3	3	3	3	RAS22	yeast
YAL060W	YAL060W	NA	NA	YAL060W	SAP155-WT	1.30345992865541	0.0117861414610481	0.0321162389079517	no	1.30345992865541	0.0321162389079517	3	3	3	3	3	3	3	3	SAP155	yeast
YAL061W	YAL061W	NA	NA	YAL061W	RAS22-WT	Inf	NA	0	yes	12.2310287990061	0.0100487	1	0	0	3	0	1	0	0	RAS22	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	RAS22-WT	-0.451920318522894	0.18077724677017	0.330372392023215	no	-0.451920318522894	0.330372392023215	3	3	3	3	3	3	3	3	WT	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	SSY5-WT	0.335952158866351	0.313662747988974	0.496765367373401	no	0.335952158866351	0.496765367373401	3	3	3	3	3	3	3	3	SSY5	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	IRA2-WT	0.0665647220605261	0.839294001022605	0.913415415921123	no	0.0665647220605261	0.913415415921123	3	3	3	3	3	3	3	3	IRA2	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	RAS21-WT	-0.0493609877320523	0.880426787820059	0.939700467498061	no	-0.0493609877320523	0.939700467498061	3	3	3	3	3	3	3	3	WT	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	POP1-WT	-1.04906963129935	0.00503641503265406	0.0289943615421543	no	-1.04906963129935	0.0289943615421543	3	3	3	3	3	3	3	3	WT	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	SIT4-WT	-0.825039750016774	0.0211958849934093	0.079776396127368	no	-0.825039750016774	0.079776396127368	3	3	3	3	3	3	3	3	WT	yeast
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	SAP155-WT	-0.899536036798646	0.0132310953102677	0.0353365274750464	no	-0.899536036798646	0.0353365274750464	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	SAP155-WT	-1.75743437547417	0.000262985092712498	0.00158118151513957	no	-1.75743437547417	0.00158118151513957	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	IRA2-WT	-1.19204615170828	0.00608086733775526	0.0331365632600674	no	-1.19204615170828	0.0331365632600674	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	RAS22-WT	-1.33467759869361	0.00274165791325354	0.0155401874044687	no	-1.33467759869361	0.0155401874044687	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	POP1-WT	-0.868515829235911	0.0351394091915509	0.112298185160087	no	-0.868515829235911	0.112298185160087	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	SSY5-WT	-1.96958429497449	8.43210704002395e-05	0.00132368170892451	no	-1.96958429497449	0.00132368170892451	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	SIT4-WT	-1.57584866158054	0.000713519784020678	0.006176702930339	no	-1.57584866158054	0.006176702930339	3	3	3	3	3	3	3	3	WT	yeast
YAR002W	YAR002W	NA	NA	YAR002W	RAS21-WT	-1.00503181556051	0.0170015197001567	0.0792028343677726	no	-1.00503181556051	0.0792028343677726	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	SSY5-WT	-1.02892944334482	0.000190436550009387	0.00242515116746648	no	-1.02892944334482	0.00242515116746648	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	SAP155-WT	-1.20422526846553	3.72346690453718e-05	0.000362887883397837	no	-1.20422526846553	0.000362887883397837	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	IRA2-WT	-0.787494231614118	0.00200431555000558	0.0146952184327922	no	-0.787494231614118	0.0146952184327922	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	RAS22-WT	-0.468082673515069	0.0436488085869451	0.119762367767521	no	-0.468082673515069	0.119762367767521	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	SIT4-WT	-0.529902811262549	0.0246592138508746	0.0884511659637836	no	-0.529902811262549	0.0884511659637836	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	POP1-WT	-0.630302589251733	0.00941943597407535	0.0444738600926673	no	-0.630302589251733	0.0444738600926673	3	3	3	3	3	3	3	3	WT	yeast
YAR007C	YAR007C	NA	NA	YAR007C	RAS21-WT	-0.296673006435347	0.184072689865939	0.370208644470166	no	-0.296673006435347	0.370208644470166	3	3	3	3	3	3	3	3	WT	yeast
YAR014C	YAR014C	NA	NA	YAR014C	POP1-WT	-0.096008196687625	0.808123290132787	0.895235021184962	no	-0.096008196687625	0.895235021184962	2	3	3	3	3	2	3	2	WT	yeast
YAR014C	YAR014C	NA	NA	YAR014C	SAP155-WT	-0.597661249184028	0.146844184429657	0.243097529977042	no	-0.597661249184028	0.243097529977042	2	3	3	3	3	2	3	2	WT	yeast
YAR014C	YAR014C	NA	NA	YAR014C	IRA2-WT	-0.0239513384817636	0.951637752376428	0.976655676447252	no	-0.0239513384817636	0.976655676447252	2	3	3	3	3	2	3	2	WT	yeast
YAR014C	YAR014C	NA	NA	YAR014C	RAS22-WT	-0.320212766649381	0.423354039760547	0.592429861948483	no	-0.320212766649381	0.592429861948483	2	3	3	3	3	2	3	2	WT	yeast
YAR014C	YAR014C	NA	NA	YAR014C	RAS21-WT	-0.404242756303213	0.367629351905633	0.567599835271635	no	-0.404242756303213	0.567599835271635	2	3	3	3	3	2	3	2	WT	yeast
YAR014C	YAR014C	NA	NA	YAR014C	SSY5-WT	0.0488516297590932	0.911913765998904	0.944455087109239	no	0.0488516297590932	0.944455087109239	2	3	3	3	3	2	3	2	SSY5	yeast
YAR014C	YAR014C	NA	NA	YAR014C	SIT4-WT	-0.229486685907226	0.605124810698174	0.767321353711269	no	-0.229486685907226	0.767321353711269	2	3	3	3	3	2	3	2	WT	yeast
YAR015W	YAR015W	NA	NA	YAR015W	RAS21-WT	0.265082803149961	0.281120464768674	0.481516320372927	no	0.265082803149961	0.481516320372927	3	3	3	3	3	3	3	3	RAS21	yeast
YAR015W	YAR015W	NA	NA	YAR015W	IRA2-WT	-0.33900159561684	0.172937573330512	0.345522873249614	no	-0.33900159561684	0.345522873249614	3	3	3	3	3	3	3	3	WT	yeast
YAR015W	YAR015W	NA	NA	YAR015W	SIT4-WT	-0.653389061956551	0.0142492643993939	0.0585527526032056	no	-0.653389061956551	0.0585527526032056	3	3	3	3	3	3	3	3	WT	yeast
YAR015W	YAR015W	NA	NA	YAR015W	SSY5-WT	0.352283826672032	0.157656082291844	0.317706567345309	no	0.352283826672032	0.317706567345309	3	3	3	3	3	3	3	3	SSY5	yeast
YAR015W	YAR015W	NA	NA	YAR015W	SAP155-WT	-0.0322770427297575	0.893655560907951	0.9326275866643	no	-0.0322770427297575	0.9326275866643	3	3	3	3	3	3	3	3	WT	yeast
YAR015W	YAR015W	NA	NA	YAR015W	RAS22-WT	-0.175577116744867	0.470708315251504	0.632058063955362	no	-0.175577116744867	0.632058063955362	3	3	3	3	3	3	3	3	WT	yeast
YAR015W	YAR015W	NA	NA	YAR015W	POP1-WT	0.330850349465701	0.182902818025873	0.350886429973707	no	0.330850349465701	0.350886429973707	3	3	3	3	3	3	3	3	POP1	yeast
YAR042W	YAR042W	NA	NA	YAR042W	SAP155-WT	-0.131430582220083	0.73018043648598	0.817058386567877	no	-0.131430582220083	0.817058386567877	3	2	3	3	3	3	3	3	WT	yeast
YAR042W	YAR042W	NA	NA	YAR042W	IRA2-WT	-0.714928535699704	0.107932003438219	0.25543558524661	no	-0.714928535699704	0.25543558524661	3	2	3	3	3	3	3	3	WT	yeast
YAR042W	YAR042W	NA	NA	YAR042W	RAS22-WT	-0.378411624253334	0.327713124812867	0.501760766100677	no	-0.378411624253334	0.501760766100677	3	2	3	3	3	3	3	3	WT	yeast
YAR042W	YAR042W	NA	NA	YAR042W	SSY5-WT	-0.6200472196233	0.118126330609461	0.262530173886891	no	-0.6200472196233	0.262530173886891	3	2	3	3	3	3	3	3	WT	yeast
YAR042W	YAR042W	NA	NA	YAR042W	SIT4-WT	1.21902338861628	0.00528292313139378	0.028087772352039	no	1.21902338861628	0.028087772352039	3	2	3	3	3	3	3	3	SIT4	yeast
YAR042W	YAR042W	NA	NA	YAR042W	RAS21-WT	-0.10473116961339	0.78329465945006	0.883750797399911	no	-0.10473116961339	0.883750797399911	3	2	3	3	3	3	3	3	WT	yeast
YAR042W	YAR042W	NA	NA	YAR042W	POP1-WT	-0.252932282502914	0.509181282749429	0.672508683057796	no	-0.252932282502914	0.672508683057796	3	2	3	3	3	3	3	3	WT	yeast
YBL001C	YBL001C	NA	NA	YBL001C	IRA2-WT	-2.42202757779263	0.00126195508771954	0.010842149345196	no	-2.42202757779263	0.010842149345196	3	3	3	3	3	3	3	3	WT	yeast
YBL001C	YBL001C	NA	NA	YBL001C	SSY5-WT	-2.74201111855605	0.000428831523219486	0.00433345539253375	no	-2.74201111855605	0.00433345539253375	3	3	3	3	3	3	3	3	WT	yeast
YBL001C	YBL001C	NA	NA	YBL001C	SIT4-WT	0.221827626810187	0.725318543038663	0.844708447571773	no	0.221827626810187	0.844708447571773	3	3	3	3	3	3	3	3	SIT4	yeast
YBL001C	YBL001C	NA	NA	YBL001C	SAP155-WT	-1.39217890742	0.0393116643315989	0.0851130292192653	no	-1.39217890742	0.0851130292192653	3	3	3	3	3	3	3	3	WT	yeast
YBL001C	YBL001C	NA	NA	YBL001C	RAS22-WT	-0.906345591262991	0.163355663471934	0.306337618355508	no	-0.906345591262991	0.306337618355508	3	3	3	3	3	3	3	3	WT	yeast
YBL001C	YBL001C	NA	NA	YBL001C	RAS21-WT	-1.00710648052932	0.124016489449138	0.288988331629161	no	-1.00710648052932	0.288988331629161	3	3	3	3	3	3	3	3	WT	yeast
YBL001C	YBL001C	NA	NA	YBL001C	POP1-WT	-0.830102658076032	0.199550669696456	0.372025873714457	no	-0.830102658076032	0.372025873714457	3	3	3	3	3	3	3	3	WT	yeast
YBL004W	YBL004W	NA	NA	YBL004W	SSY5-WT	-0.53167519650019	0.51567544921398	0.666460860904591	no	-0.53167519650019	0.666460860904591	3	3	3	3	3	3	3	3	WT	yeast
YBL004W	YBL004W	NA	NA	YBL004W	IRA2-WT	-0.680418999863811	0.407471878552787	0.594726042206429	no	-0.680418999863811	0.594726042206429	3	3	3	3	3	3	3	3	WT	yeast
YBL004W	YBL004W	NA	NA	YBL004W	POP1-WT	0.4513707290559	0.580342422953728	0.73126493343403	no	0.4513707290559	0.73126493343403	3	3	3	3	3	3	3	3	POP1	yeast
YBL004W	YBL004W	NA	NA	YBL004W	SIT4-WT	1.01614148080734	0.222076704573522	0.406042361263945	no	1.01614148080734	0.406042361263945	3	3	3	3	3	3	3	3	SIT4	yeast
YBL004W	YBL004W	NA	NA	YBL004W	RAS21-WT	-1.03003094124174	0.216114234745159	0.408179667428451	no	-1.03003094124174	0.408179667428451	3	3	3	3	3	3	3	3	WT	yeast
YBL004W	YBL004W	NA	NA	YBL004W	SAP155-WT	-0.539475195593631	0.509618769449789	0.629728305603343	no	-0.539475195593631	0.629728305603343	3	3	3	3	3	3	3	3	WT	yeast
YBL004W	YBL004W	NA	NA	YBL004W	RAS22-WT	-0.104763165617845	0.897419608774996	0.941671808455502	no	-0.104763165617845	0.941671808455502	3	3	3	3	3	3	3	3	WT	yeast
YBL006C	YBL006C	NA	NA	YBL006C	SSY5-WT	-0.527744693444746	0.448001499284991	0.610710946048792	no	-0.527744693444746	0.610710946048792	2	1	2	1	1	2	1	2	WT	yeast
YBL006C	YBL006C	NA	NA	YBL006C	POP1-WT	-1.00873438130177	0.183487206367742	0.351566010968086	no	-1.00873438130177	0.351566010968086	2	1	2	1	1	2	1	2	WT	yeast
YBL006C	YBL006C	NA	NA	YBL006C	SIT4-WT	-0.737668781886294	0.305292643564578	0.505640940903832	no	-0.737668781886294	0.505640940903832	2	1	2	1	1	2	1	2	WT	yeast
YBL006C	YBL006C	NA	NA	YBL006C	RAS21-WT	-0.103679154650264	0.876876415674855	0.939323478113107	no	-0.103679154650264	0.939323478113107	2	1	2	1	1	2	1	2	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	SIT4-WT	-0.818643559539852	0.000473501202843618	0.00456681847510402	no	-0.818643559539852	0.00456681847510402	3	3	3	3	3	3	3	3	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	POP1-WT	-0.576931472594507	0.00715157364979402	0.0372091290105392	no	-0.576931472594507	0.0372091290105392	3	3	3	3	3	3	3	3	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	SSY5-WT	-1.04377523579171	4.1857699313308e-05	0.000822622699243158	no	-1.04377523579171	0.000822622699243158	3	3	3	3	3	3	3	3	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	SAP155-WT	-0.797101555092973	0.00060172992799945	0.00300985588823025	no	-0.797101555092973	0.00300985588823025	3	3	3	3	3	3	3	3	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	RAS22-WT	-0.445163570954916	0.0302296042803507	0.0910732040536983	no	-0.445163570954916	0.0910732040536983	3	3	3	3	3	3	3	3	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	IRA2-WT	-1.30891602136867	3.04262334394068e-06	0.000123733349320254	no	-1.30891602136867	0.000123733349320254	3	3	3	3	3	3	3	3	WT	yeast
YBL007C	YBL007C	NA	NA	YBL007C	RAS21-WT	-1.06893687453443	3.22612540826217e-05	0.0010258262057664	no	-1.06893687453443	0.0010258262057664	3	3	3	3	3	3	3	3	WT	yeast
YBL015W	YBL015W	NA	NA	YBL015W	POP1-WT	0.416573003885221	0.361293428685885	0.537081145930542	no	0.416573003885221	0.537081145930542	3	3	3	3	3	3	3	3	POP1	yeast
YBL015W	YBL015W	NA	NA	YBL015W	RAS22-WT	1.45466494867325	0.00469630705240442	0.0233976726360863	no	1.45466494867325	0.0233976726360863	3	3	3	3	3	3	3	3	RAS22	yeast
YBL015W	YBL015W	NA	NA	YBL015W	SAP155-WT	2.1961552353435	0.000143439290059	0.00104043755038208	no	2.1961552353435	0.00104043755038208	3	3	3	3	3	3	3	3	SAP155	yeast
