Protein	Gene	ProteinName	EntrezID	ProteinCopy	IRA2.WT_log2FC	IRA2.WT_adj.pvalue	RAS21.WT_log2FC	RAS21.WT_adj.pvalue	RAS22.WT_log2FC	RAS22.WT_adj.pvalue	POP1.WT_log2FC	POP1.WT_adj.pvalue	SIT4.WT_log2FC	SIT4.WT_adj.pvalue	SAP155.WT_log2FC	SAP155.WT_adj.pvalue	SSY5.WT_log2FC	SSY5.WT_adj.pvalue	NumBR_SIT4	NumBR_IRA2	NumBR_POP1	NumBR_RAS22	NumBR_SAP155	NumBR_SSY5	NumBR_WT	NumBR_RAS21
YBL103C	YBL103C	NA	NA	YBL103C	-Inf	0	-0.995327411457629	0.428422363618284	-1.10991362704169	0.311724674318443	-0.291204112626788	0.817011642721865	-Inf	0	-0.794802698462108	0.454060408956998	-0.715281273112698	0.604976653532461	0	0	3	3	2	1	1	2
YBL104C	YBL104C	NA	NA	YBL104C	-0.162130964942271	0.840046728858883	0.42607187816571	0.558646867769565	0.344368018296713	0.572436578863596	-Inf	0	1.18550806710099	0.0884006650815797	0.602398694181033	0.2605022406357	-1.43708141693239	0.0974147082821213	2	2	0	3	3	1	3	2
YBL105C	YBL105C	NA	NA	YBL105C	-0.500377421052748	0.583155613199535	0.193367049554555	0.815121530081172	-0.0116044760273366	0.988744740950315	-Inf	0	0.442302836725297	0.640183351576223	0.342472318514522	0.593132807869318	-Inf	0	1	1	0	2	3	0	1	3
YBL107C	YBL107C	NA	NA	YBL107C	-Inf	0	0.789820298330069	0.654765487850966	1.11847048255007	0.454051613346675	0.366059817221561	0.867997421689363	0.365256420497315	0.839017387754029	0.239577924206573	0.880940373518332	-0.137659356474084	0.932717319569444	3	0	1	3	2	3	1	2
YBR001C	YBR001C	NA	NA	YBR001C	NA	NA	Inf	0	NA	NA	NA	NA	Inf	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1
YBR003W	YBR003W	NA	NA	YBR003W	-0.036112100045084	0.964731830010554	-0.530291871140703	0.429939354891706	1.21200806942559	0.0301384075249253	0.69577388297788	0.213227145189078	0.431169561239944	0.47043240830303	0.281413263151885	0.640174152528951	-0.855000587845796	0.125529801708539	3	3	3	3	2	3	3	2
YBR006W	YBR006W	NA	NA	YBR006W	-Inf	0	-0.860248920950324	0.216302111658995	0.027939711280055	0.972830076510184	-0.43513203364246	0.524599383965728	0.691699240701449	0.310108225365203	-0.721511282140019	0.267414102522699	-1.15541551924881	0.199509829788864	3	0	3	3	2	1	2	3
YBR011C	YBR011C	NA	NA	YBR011C	-0.0943650826270135	0.548071049371506	0.0836645731510295	0.601634594684979	-0.0276278433593629	0.866443950680084	-0.127729895353061	0.386872245330372	0.0381391956142411	0.833789826603071	-0.243509957718305	0.0586576466105526	0.304733515855836	0.0333721819701243	3	3	3	3	3	3	3	3
YBR014C	YBR014C	NA	NA	YBR014C	-0.784262501267965	0.293203246441758	-0.597467940875529	0.496232704655691	-0.0902373634657723	0.917318585569237	-0.596695177441255	0.475769226485976	-1.0658947275237	0.192956374989926	-0.283941449513101	0.683708487267495	-1.4346228870483	0.0784364970296086	2	3	2	3	3	2	3	2
YBR015C	YBR015C	NA	NA	YBR015C	-0.144608635029072	0.823888997043735	-0.769968286923306	0.164306863398177	-0.8727453875642	0.0941544439547991	-1.53335843809497	0.0163310339361039	-0.509488642812006	0.35908112999725	-1.07050312849548	0.0494961251223222	-0.19443953720364	0.744007632708548	3	3	2	3	2	3	3	3
YBR016W	YBR016W	NA	NA	YBR016W	-0.421226016167803	0.185094267563864	0.0892805807121017	0.816960456597038	0.420532871302434	0.161154873520423	0.526884237538187	0.12522504128951	0.356241799476888	0.258102370897453	0.374472484223725	0.177146041451025	0.716235400299685	0.0227184959141124	3	3	2	3	3	3	3	3
YBR017C	YBR017C	NA	NA	YBR017C	-0.81214718314714	0.111024947250974	-0.787904844527029	0.12429138069278	-0.611783454742291	0.243248905662919	-1.08132926844007	0.105795125952599	-0.713892788666745	0.150449777095435	-1.30442633057563	0.0356539244572863	0.124904914033173	0.820901602751114	3	3	1	2	1	3	2	3
YBR022W	YBR022W	NA	NA	YBR022W	-Inf	0	-Inf	0	-Inf	0	-Inf	0	1.05342450407622	0.529592687235879	0.703483534674448	0.615734796552159	0.182539725390765	0.902625491347315	2	0	0	0	1	1	1	0
YBR025C	YBR025C	NA	NA	YBR025C	-0.0475629421278552	0.823888997043735	-0.623037506286939	0.00215683744068067	-0.951072688851255	2.6818376215601e-05	-0.990532037290408	3.8147379766027e-05	-0.571485149260674	0.00253108094042782	-1.31368336097064	9.69766400860106e-07	-0.142384774388721	0.430583103737722	3	3	3	3	3	3	3	3
YBR026C	YBR026C	NA	NA	YBR026C	-1.07799643867185	0.00115320804428859	-0.678075770009934	0.0284393671763574	1.18166657962662	0.000385275144940642	-0.228410157516822	0.450454778850576	0.792968250776723	0.00878561025011762	-0.426435232513369	0.101156787253677	-1.09619516764729	0.000922172328106332	3	3	3	3	3	3	3	3
YBR029C	YBR029C	NA	NA	YBR029C	0.395549735324014	0.441612668794689	0.759782016061054	0.124246328513032	-0.214127208201361	0.677718761291442	-0.220972991731562	0.676579633792365	0.702369484454527	0.144310915613522	0.171039727875647	0.720160818179432	1.69839423380425	0.00149032543013577	3	3	3	3	3	3	3	3
YBR030W	YBR030W	NA	NA	YBR030W	-1.83739889366638	0.00954946340205044	-0.719447168284453	0.238260485884215	0.164296506415198	0.794577753887704	-0.799520672329715	0.22227884527034	0.0393351686375289	0.959224645074535	-0.289553476438305	0.602947737576206	-0.644026128783963	0.27650894117971	3	2	2	3	3	3	3	3
YBR031W	YBR031W	NA	NA	YBR031W	-0.292399569841121	0.693629119028991	-0.719232412615644	0.293339863703531	-1.26083035213563	0.0471177577938351	-2.04524407926395	0.00419715588847978	-1.62294092933073	0.0150861773513873	-1.78430438664568	0.00477959163389277	-0.455720105677332	0.506979094613353	3	3	3	3	3	3	3	3
YBR034C	YBR034C	NA	NA	YBR034C	-0.445375098617258	0.518812556203642	-0.528050219962265	0.441758801728075	-1.14391976784893	0.0638905186545949	-1.44822990026964	0.0263457303054478	-1.08408477917897	0.0881504295807202	-1.78554445003361	0.00394436719952362	-0.697962532259663	0.27746023757208	3	3	3	3	3	3	3	3
YBR035C	YBR035C	NA	NA	YBR035C	-0.226576372994163	0.587962886439011	0.246712485900665	0.558646867769565	0.429042639104888	0.248055520596814	0.808705950132556	0.0358956179596967	0.150113115019399	0.739484787417629	0.578480484876091	0.0883911330376054	0.38018247260748	0.325963672798288	3	3	3	3	3	3	3	3
YBR037C	YBR037C	NA	NA	YBR037C	0.225744617064004	0.80346624502437	0.0457523739289535	0.96473599915283	1.1021916120786	0.153621329888122	0.333688339609358	0.693861252695533	0.0077794354934162	0.99523179036358	-0.548783206123035	0.438725941605698	-0.357822593572238	0.66030109220173	3	2	2	2	2	2	2	2
YBR039W	YBR039W	NA	NA	YBR039W	-1.27582381694816	9.68780715809371e-05	-1.23507651572255	0.000242213366606896	0.134506236118955	0.624288760130941	-0.505253616452489	0.0519343741854565	2.12960263332219	2.26381332186776e-07	0.992415815693448	0.00039720877538862	-1.49578150861255	1.83991402401773e-05	3	3	3	3	3	3	3	3
YBR041W	YBR041W	NA	NA	YBR041W	1.05922701088744	0.260475127901618	1.09963042830995	0.254243718474445	-Inf	0	0.197037860696009	0.877808472468411	0.17305563448175	0.871079025407708	0.504228476136538	0.611877983716978	0.248688108560651	0.793035561127308	2	2	1	0	1	2	2	2
YBR042C	YBR042C	NA	NA	YBR042C	-0.132968204646248	0.782034059637351	-0.313367622383949	0.478644670288324	-0.388818065266108	0.332962970661611	-0.5442198596945	0.17659678550914	-0.97055683260006	0.019156271752406	-0.512970496635243	0.158336512002814	-0.292684500083061	0.492227674608882	3	3	3	3	3	3	3	3
YBR046C	YBR046C	NA	NA	YBR046C	-0.889288372532991	0.479316048332942	-0.917776632847345	0.292273169580056	0.732836094873235	0.374570195635335	0.554120331078501	0.522356014084155	-1.38543525017106	0.0974444828689503	-0.454536816180007	0.562327568398521	-0.114110181333347	0.907961843473471	3	1	3	3	3	3	3	3
YBR049C	YBR049C	NA	NA	YBR049C	-0.979543970504831	0.0296806624610305	-1.52302342964903	0.00260840545691614	-0.130293616810393	0.784683090947897	-0.277211132728658	0.549779206915856	-0.0469878308159083	0.936467199050105	-1.04120280366453	0.0120898044201894	-0.95330063997258	0.0305709035479726	3	3	3	3	3	3	3	3
YBR052C	YBR052C	NA	NA	YBR052C	-2.48947518818687	0.00110497935456148	-1.34501966113461	0.0326383844534828	-0.166657960391523	0.792964005037064	-1.01946250300808	0.0817162498936364	-1.26927336854188	0.0326574241901591	-2.09045177492578	0.000813307913160157	-2.23183158912699	0.000977345031532703	3	2	3	3	3	3	3	3
YBR053C	YBR053C	NA	NA	YBR053C	-0.987873002679511	0.333623171810941	-0.447293161979363	0.558646867769565	-0.683997566499156	0.317728829487603	-0.216394714897618	0.786859573867462	-0.830029047271298	0.243455994260622	-Inf	0	-0.535459328739702	0.510665839208156	3	1	3	3	0	2	3	3
YBR054W	YBR054W	NA	NA	YBR054W	0.559536985343879	0.634227265563363	-0.282892857322634	0.830743300842033	-0.118182433268008	0.898650750726302	0.615966267666217	0.499021563838084	1.58835419433809	0.0676102039373296	1.4569553198467	0.0793352855401087	-1.09453615963029	0.230293181693032	3	1	2	3	2	2	2	1
YBR056W	YBR056W	NA	NA	YBR056W	-1.47024353743721	0.0069546050443224	-0.154419746765132	0.806885524530873	0.376223638660757	0.473609027858322	-0.487856260843411	0.352342642909609	0.0429627248741393	0.951854529775284	-1.47972353866685	0.0032098987771743	-1.18126003799612	0.0222777157547109	3	3	3	3	3	3	3	3
YBR057C	YBR057C	NA	NA	YBR057C	-0.563360449959121	0.428550785869003	-Inf	0	-0.188631408851462	0.775277517138947	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0	2	0	2	0	0	2	0
YBR058C	YBR058C	NA	NA	YBR058C	-1.35769710356617	0.0119699320487318	-1.40535459977922	0.0224852762452311	-1.06986690616959	0.0334585414785159	-0.325417115635167	0.536778030289368	0.247233562046128	0.671832979105824	-1.10358863581983	0.0201854382278106	-1.0637263715956	0.0596936816882511	3	3	3	3	3	2	3	2
YBR059C	YBR059C	NA	NA	YBR059C	-1.43739908032417	0.100187483878392	-1.01727200579077	0.252225045808932	-0.519034823878033	0.516586312168949	-0.587910896871457	0.464930953657583	-0.21213972834537	0.829363422840948	-0.874532549919692	0.209614693817415	-0.952270501305343	0.227695323467379	3	2	3	3	3	3	2	2
YBR061C	YBR061C	NA	NA	YBR061C	0.0585611447448116	0.936142954873054	0.114228961970409	0.853850003655092	-0.474120602597641	0.393974757046202	0.171325423652114	0.835043502866074	-0.124523524968943	0.858734536590254	-0.237470631387765	0.728590557185731	0.126226209338778	0.841829556334484	2	2	1	2	1	2	3	3
YBR071W	YBR071W	NA	NA	YBR071W	NA	NA	NA	NA	Inf	0	NA	NA	Inf	0	NA	NA	NA	NA	1	0	0	1	0	0	0	0
YBR072W	YBR072W	NA	NA	YBR072W	-1.75512704593418	8.6076840319073e-06	1.69020370450854	2.86709670447749e-05	4.45942040647646	1.29910082691254e-10	3.01564514330584	1.48647907316501e-08	5.33711045790861	1.61461954917286e-11	4.88685513274958	6.01083627316257e-11	-0.295458047952929	0.300387754233249	3	3	3	3	3	3	3	3
YBR074W	YBR074W	NA	NA	YBR074W	0.594104596729918	0.735166126808526	0.436564074134957	0.831375178286392	-Inf	0	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0	2	0	0	0	0	1	1
YBR077C	YBR077C	NA	NA	YBR077C	-0.117806200371598	0.938397777759984	0.455423933088511	0.609756819864617	-0.308050553163156	0.717565394850553	-0.354569456899572	0.685892475637388	-0.391525037756651	0.671774346950768	0.239160644014998	0.76565019097556	-0.185331555422094	0.840809556342447	3	1	3	3	3	3	3	3
YBR078W	YBR078W	NA	NA	YBR078W	-0.691184153392006	0.00270746899405279	-0.631478167453869	0.00695684335532375	-0.288571279620009	0.156753459959084	-0.833118453205688	0.000804722163260122	-0.204357146601319	0.347354186252704	-1.06368682249748	4.03754901490624e-05	-0.0873315884629354	0.699872827081674	3	3	3	3	3	3	3	3
YBR079C	YBR079C	NA	NA	YBR079C	0.000793334384229675	0.998425716679393	-0.0174340478921738	0.967773927677551	-0.704502256271559	0.0275415141042104	-0.61519499428851	0.057672417904292	-0.523005304742504	0.106158566241514	-1.17332679568069	0.000613894526098566	-0.34456102608616	0.294038137911915	3	3	3	3	3	3	3	3
YBR080C	YBR080C	NA	NA	YBR080C	-0.406606887214586	0.384418031636113	-0.451468254170082	0.339699456993065	-1.11630665060246	0.0131886878887989	-0.652222848555122	0.140831107522392	0.334008022437396	0.48891032145276	-1.33744498362144	0.0025638565614597	-0.317186274280103	0.499891174822757	3	3	3	3	3	3	3	3
YBR081C	YBR081C	NA	NA	YBR081C	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	NA	NA	Inf	0	2	1	1	1	0	2	0	1
YBR082C	YBR082C	NA	NA	YBR082C	0.541938255961749	0.601339016483879	-0.226556835358127	0.851342921944742	-0.966288735277528	0.29444642802251	-0.828358840859015	0.392262544887031	0.272406473279188	0.819720504417411	-0.779256277287864	0.365112696323199	-0.422666612871795	0.673563916178959	3	3	3	3	3	3	3	3
YBR084W	YBR084W	NA	NA	YBR084W	-0.520125277500508	0.0580497146856682	-1.08675345782685	0.000894822071814251	-1.1063198085123	0.000366844515004652	-0.991269581070198	0.00149048940534586	-0.889790093550786	0.00242591838072858	-1.3503746691771	4.48741376626142e-05	-0.923859905547746	0.00193928275021282	3	3	3	3	3	3	3	3
YBR085C-A	YBR085C-A	NA	NA	YBR085C-A	-2.40581011442919	0.00145320174454518	-0.0151049415096023	0.984340005063511	1.91892687703638	0.00254679481756217	-0.547177276196152	0.369261237275594	1.12864249586279	0.0576371873085613	-0.0348751081659482	0.958796690558705	-0.722157399157829	0.229711934350662	3	2	3	3	3	3	3	3
YBR086C	YBR086C	NA	NA	YBR086C	-0.13297462797869	0.847238903685581	-0.152039075758265	0.826453786114949	-0.612874782164767	0.259659829444243	-0.623930220293614	0.262567732744384	-0.57147926395577	0.319112039810792	-0.64368483364218	0.19606901086892	0.366507545695306	0.532132634553653	3	3	3	3	3	3	3	3
YBR087W	YBR087W	NA	NA	YBR087W	-0.884207503086434	0.304505041120267	0.510172367882297	0.532625891787011	0.0991101313261161	0.938326144712346	-0.609066231518661	0.428605984352731	-0.316519456155324	0.715278989600736	0.083883534585114	0.91840570623386	1.3031094263033	0.0809221390323426	3	2	3	1	3	3	3	3
YBR088C	YBR088C	NA	NA	YBR088C	-0.7951383606053	0.00334860228820173	-0.375563922159285	0.1404942179101	-0.375537800127305	0.119105907413984	-0.422072807877676	0.0886595924689342	-0.821336812145311	0.00233791116015348	-1.41217817130424	1.39051316322326e-05	-0.499731699872345	0.0438949440611294	3	3	3	3	3	3	3	3
YBR089C-A	YBR089C-A	NA	NA	YBR089C-A	-1.45504036504927	0.0174333189566358	-0.655333810255218	0.291517667942338	0.351316221916158	0.56934006764059	0.0156755593326225	0.986768890247214	0.385640409287252	0.555120725872234	-0.960785596729734	0.0705293284572042	-0.708783304604035	0.237555885479998	3	3	3	3	3	3	3	3
YBR091C	YBR091C	NA	NA	YBR091C	NA	NA	NA	NA	Inf	0	NA	NA	NA	NA	NA	NA	Inf	0	0	0	0	1	0	1	0	0
YBR092C	YBR092C	NA	NA	YBR092C	-0.553785159025315	0.389751540067797	-0.551317181750888	0.400875701590933	-0.672024859121706	0.263483066739577	-0.937127182999509	0.124970707820966	-0.664391891229819	0.293035980524594	-0.790749405703255	0.150300312307625	-3.41961600606829	9.44105238538384e-05	3	3	3	3	3	2	3	3
YBR093C	YBR093C	NA	NA	YBR093C	-Inf	0	0.4274940963145	0.787209894068701	-0.592294306200387	0.727888736699565	-0.365373851345291	0.851271059107728	3.79954663646031	0.0183678680629135	3.32443210270775	0.0182864161495564	-1.03214016342322	0.543082245239049	3	0	1	1	3	1	2	2
YBR094W	YBR094W	NA	NA	YBR094W	0.356136831257703	0.580834150424521	-0.179382390418887	0.804213006266496	0.0957634925978564	0.887508693026585	0.441963781101908	0.467237742941336	0.0676039103946761	0.931661283483198	-1.18679367757313	0.0477126772550614	-0.858867763753777	0.194365722547323	3	3	3	3	2	2	3	3
YBR095C	YBR095C	NA	NA	YBR095C	0.273310072284009	0.653896181037062	0.0406236664292121	0.951051485186531	0.44804039119212	0.354259027883094	0.929992332342082	0.0612332573701624	1.02818198388606	0.0402625386626067	0.00654790898519508	0.99193987263218	0.0829380541066549	0.89671925938804	3	2	3	3	2	2	3	3
YBR096W	YBR096W	NA	NA	YBR096W	-0.0640799557050709	0.961073858183181	0.672278923415435	0.510565021406198	-Inf	0	0.239826509099025	0.777374326704045	0.0933958264235084	0.936884017657099	0.217324844948044	0.81454084160825	0.539124488627891	0.459071768489859	1	1	2	0	1	3	2	1
YBR101C	YBR101C	NA	NA	YBR101C	0.140874234585345	0.802750393762721	-0.409034855381054	0.419507787358187	-1.56372993405787	0.0019838089367538	-1.39110523395318	0.00661180471545642	-0.197137275977021	0.723248454497923	-1.48748679145353	0.00179534007079829	0.214305425486847	0.669200764896825	3	3	3	3	3	3	3	3
YBR102C	YBR102C	NA	NA	YBR102C	-0.501642579900435	0.54559759476701	-0.423535079216758	0.61895190770687	-0.0200153641871994	0.984850880957963	-0.537336374831663	0.498036167973292	-1.23841607217224	0.105290790197538	-0.318318396363301	0.701870074148525	-0.150793534842736	0.864610634895455	3	3	3	2	2	3	3	3
YBR103W	YBR103W	NA	NA	YBR103W	-0.907131956616547	0.0701792648218923	-0.942302887865637	0.0943210073965536	-Inf	0	-Inf	0	-Inf	0	-1.43519707981729	0.0286247738740903	-0.855887144157638	0.0940769137177739	0	2	0	0	1	1	2	1
YBR106W	YBR106W	NA	NA	YBR106W	-0.0516987589876083	0.944979477020472	-0.706287017827756	0.206706743192356	-1.54108587538774	0.00559935420718978	-1.55835100402662	0.00743368821424682	-0.418919810311551	0.46861659783042	-1.74530190921818	0.0014730589218874	0.215633725627254	0.71359643378236	3	3	3	3	3	3	3	3
YBR108W	YBR108W	NA	NA	YBR108W	-0.563005393069336	0.180136314381159	0.0763081357237922	0.887377612799201	0.0788909799159473	0.866443950680084	0.156566157957704	0.735154519243068	-0.386336179569781	0.363601943173218	-0.925042148557088	0.0157405202395562	-0.257839775642148	0.549793037671747	3	3	3	3	3	3	3	3
YBR109C	YBR109C	NA	NA	YBR109C	-0.435738464277162	0.234862549350253	0.147251891296077	0.724579048630764	-0.624303648596859	0.0709559987543318	-0.528282289749508	0.13502987875547	-0.711923010581213	0.046899378552248	-0.28162131226016	0.389164434619221	0.129654609077088	0.744269825197993	3	3	3	3	3	3	3	3
YBR111C	YBR111C	NA	NA	YBR111C	-1.36824290881966	0.00545780437380051	-0.968155899476986	0.0462962173410621	0.493431071793789	0.272427796037496	0.0583630828331174	0.923389309293355	0.3067983893	0.545702550890549	-0.24965874795916	0.567157311710373	-1.01819568615876	0.027867331868982	3	3	3	3	3	3	3	3
YBR111W-A	YBR111W-A	NA	NA	YBR111W-A	0.316643485185846	0.623636676039176	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.407160119624942	0.487447312591638	-0.389871323987881	0.55055485566935	0	1	0	0	1	1	2	0
YBR112C	YBR112C	NA	NA	YBR112C	-1.19980957813574	0.127749634974176	-0.99875717723441	0.213646909331361	-1.48137162317385	0.0490975657988496	-1.01094420810581	0.187928050229746	-1.40117122584243	0.0698315315853002	-1.64728794292487	0.0211741829325813	-1.40924163015782	0.0659857446249306	3	3	3	3	3	3	3	3
YBR115C	YBR115C	NA	NA	YBR115C	0.301844765799229	0.358428465031038	0.371542253204908	0.259816912587609	-0.580713118307015	0.0591203028565609	1.65580135479107	8.89723633715794e-05	0.814526841448282	0.0124148992041253	0.634793871933423	0.0280522632930072	1.2845440077473	0.000521167513274382	3	3	3	3	3	3	3	3
YBR117C	YBR117C	NA	NA	YBR117C	-0.47326967990204	0.25199493382727	-0.520512359358336	0.255643346500748	4.92320875481768	1.04044929472025e-07	0.12212034028186	0.812007521314637	1.07456905486674	0.0129325412340351	0.90178858584004	0.0192476070900036	-0.198719756049997	0.666460860904591	3	3	2	3	3	2	2	2
YBR120C	YBR120C	NA	NA	YBR120C	-Inf	0	-1.77616985730507	0.0194240697438115	-1.42619665758141	0.0332182064429952	-1.46565095582746	0.0518774759836983	0.660160617186513	0.310043278354927	-0.898036520382732	0.262568849115171	-1.67442339853031	0.0711447433369175	3	0	2	3	1	1	3	3
YBR121C	YBR121C	NA	NA	YBR121C	-0.216363511327225	0.127993745803757	-0.363733009885408	0.0158676219247133	-0.440245594897438	0.00280422452691799	-0.42303818559355	0.0054414185868463	-0.224002573962648	0.108655056037954	-0.736445692378508	2.79501622103592e-05	-0.353982808947675	0.0130978050814728	3	3	3	3	3	3	3	3
YBR122C	YBR122C	NA	NA	YBR122C	-0.602135515552616	0.417464484645222	-1.03420679455436	0.255643346500748	0.389872047360203	0.553138429376323	0.363805543452794	0.627324230296322	0.675536392480474	0.309426080989246	0.639270991050009	0.415105770929887	0.120028118338772	0.870749318527843	3	2	2	3	1	3	2	1
YBR123C	YBR123C	NA	NA	YBR123C	0.472060338254512	0.751820257834606	-Inf	0	0.515063137917522	0.708383931889062	-Inf	0	0.273322788370305	0.83375886072496	-Inf	0	0.86818340922537	0.548444256426325	2	1	0	1	0	1	2	0
YBR125C	YBR125C	NA	NA	YBR125C	-0.717967493159025	0.317458238694963	-Inf	0	-0.762861244756127	0.272427796037496	-0.921193515807808	0.23438193871566	-0.618717884307677	0.29914331167342	-Inf	0	-0.312010299575565	0.597120268239056	3	1	1	1	0	1	1	0
YBR126C	YBR126C	NA	NA	YBR126C	-2.04270350875757	1.62810868194659e-07	-0.887764637536856	0.00142236112672019	1.08972371376318	0.000131309731050466	-0.580722024506905	0.0180218182658649	0.391422455927026	0.096966763306298	-0.970246272024831	0.000231984594468464	-1.04312092193157	0.000240399999566086	3	3	3	3	3	3	3	3
YBR126W-A	YBR126W-A	NA	NA	YBR126W-A	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.593772098510442	0.537869356909973	-2.46008709777718	0.166141730149806	-Inf	0	1	0	0	0	1	0	2	0
YBR127C	YBR127C	NA	NA	YBR127C	-0.487598646410108	0.00631446594076001	-0.400269470535054	0.0253484396219557	0.118919233644227	0.491717018571503	-0.243802292499528	0.14174491221149	-0.185127364832379	0.283087054279058	-0.548308731431589	0.00137104809319458	-0.397675605563755	0.0193116266120283	3	3	3	3	3	3	3	3
