Protein	Gene	ProteinName	EntrezID	ProteinCopy	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YNL153C	YNL153C	NA	NA	YNL153C	IRA2-WT	-0.485203039693306	0.349342755659948	-1.38890253721364	16	0.183893373219433	0.358428465031038	NA	0.592592592592593	0.481481481481481
YNL153C	YNL153C	NA	NA	YNL153C	RAS21-WT	-0.541102138556308	0.349342755659948	-1.54891472569427	16	0.14095353181365	0.312347053118852	NA	0.592592592592593	0.481481481481481
YNL153C	YNL153C	NA	NA	YNL153C	SSY5-WT	-0.416650915482606	0.349342755659948	-1.19267083324944	16	0.25038616899072	0.427764461191538	NA	0.574074074074074	0.462962962962963
YNL153C	YNL153C	NA	NA	YNL153C	SIT4-WT	-1.10606587599621	0.349342755659948	-3.16613371273931	16	0.00598892849852239	0.0310482106493351	NA	0.62962962962963	0.518518518518518
YNL153C	YNL153C	NA	NA	YNL153C	POP1-WT	0.363861404890641	0.349342755659948	1.04155989782374	16	0.313099310306856	0.494591061058878	NA	0.425925925925926	0.314814814814815
YNL153C	YNL153C	NA	NA	YNL153C	SAP155-WT	-0.225600979164586	0.349342755659948	-0.64578691130549	16	0.527571351842699	0.646622696452232	NA	0.518518518518519	0.407407407407407
YNL154C	YNL154C	NA	NA	YNL154C	RAS22-WT	-0.730146002930554	0.410612188038066	-1.77818882196177	16	0.0943794412433077	0.208798922433432	NA	0.666666666666667	0.666666666666667
YNL154C	YNL154C	NA	NA	YNL154C	RAS21-WT	-0.742481489982025	0.410612188038066	-1.80823051923922	16	0.0894034951758078	0.231593200909293	NA	0.6875	0.6875
YNL154C	YNL154C	NA	NA	YNL154C	IRA2-WT	-0.570725845454798	0.410612188038066	-1.3899388817019	16	0.18358423742295	0.358428465031038	NA	0.666666666666667	0.666666666666667
YNL154C	YNL154C	NA	NA	YNL154C	SSY5-WT	0.129560664595766	0.410612188038066	0.315530489279474	16	0.756437195755798	0.850537387540263	NA	0.5625	0.5625
YNL154C	YNL154C	NA	NA	YNL154C	SIT4-WT	-0.353108859700698	0.410612188038066	-0.859957083563149	16	0.402514667549256	0.599043318983048	NA	0.625	0.625
YNL154C	YNL154C	NA	NA	YNL154C	SAP155-WT	-0.883519151295013	0.410612188038066	-2.15171194872839	16	0.0470368935621588	0.0980916063328195	NA	0.6875	0.6875
YNL154C	YNL154C	NA	NA	YNL154C	POP1-WT	-0.349214802836589	0.410612188038066	-0.850473544161371	16	0.407609450986576	0.584279368647616	NA	0.625	0.625
YNL155W	YNL155W	NA	NA	YNL155W	RAS22-WT	-0.06347511530459	0.356888533896845	-0.17785697571034	11	0.862068282363708	0.918783300940268	NA	0.857142857142857	0.452380952380952
YNL155W	YNL155W	NA	NA	YNL155W	SSY5-WT	-0.0548491030589227	0.451432255164896	-0.12150018619934	11	0.905485990252337	0.941249525786719	NA	0.880952380952381	0.357142857142857
YNL155W	YNL155W	NA	NA	YNL155W	IRA2-WT	-0.254147414273667	0.319210808873434	-0.796174212178498	11	0.442774447837781	0.627756916167453	NA	0.80952380952381	0.523809523809524
YNL155W	YNL155W	NA	NA	YNL155W	RAS21-WT	0.16162172385826	0.356888533896845	0.452863313072913	11	0.659449039855481	0.804117133978389	NA	0.833333333333333	0.428571428571429
YNL155W	YNL155W	NA	NA	YNL155W	SIT4-WT	0.444741611387618	0.319210808873434	1.39325360866448	11	0.191056499483077	0.365300033028505	NA	0.761904761904762	0.476190476190476
YNL155W	YNL155W	NA	NA	YNL155W	POP1-WT	0.00438159820469031	0.319210808873434	0.013726346611363	11	0.989294097589219	0.994090675032076	NA	0.785714285714286	0.5
YNL155W	YNL155W	NA	NA	YNL155W	SAP155-WT	-0.445160334323359	0.356888533896845	-1.24733717125254	11	0.238176796576494	0.355793150386519	NA	0.857142857142857	0.452380952380952
YNL156C	YNL156C	NA	NA	YNL156C	SSY5-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL156C	YNL156C	NA	NA	YNL156C	RAS21-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL156C	YNL156C	NA	NA	YNL156C	RAS22-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL156C	YNL156C	NA	NA	YNL156C	IRA2-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL156C	YNL156C	NA	NA	YNL156C	POP1-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0
YNL156C	YNL156C	NA	NA	YNL156C	SIT4-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL156C	YNL156C	NA	NA	YNL156C	SAP155-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL157W	YNL157W	NA	NA	YNL157W	IRA2-WT	-2.05997201250528	0.513381917171902	-4.01255272848949	16	0.00100514898781467	0.00929001337222654	NA	0.6875	0.6875
YNL157W	YNL157W	NA	NA	YNL157W	RAS21-WT	-0.465188907034672	0.513381917171902	-0.906126397278048	16	0.378312856061377	0.575959378313013	NA	0.583333333333333	0.583333333333333
YNL157W	YNL157W	NA	NA	YNL157W	RAS22-WT	-0.196108782953844	0.513381917171902	-0.381993943289161	16	0.707491790412975	0.813048917952852	NA	0.5625	0.5625
YNL157W	YNL157W	NA	NA	YNL157W	SAP155-WT	-0.263310979330852	0.513381917171902	-0.512894923883118	16	0.615033096780758	0.723022857450921	NA	0.5625	0.5625
YNL157W	YNL157W	NA	NA	YNL157W	POP1-WT	-0.154188461754768	0.513381917171902	-0.300338708079466	16	0.767786005958648	0.869528140628032	NA	0.541666666666667	0.541666666666667
YNL157W	YNL157W	NA	NA	YNL157W	SSY5-WT	-1.29844709456425	0.513381917171902	-2.52920301851901	16	0.0223214539665619	0.078692583475337	NA	0.666666666666667	0.666666666666667
YNL157W	YNL157W	NA	NA	YNL157W	SIT4-WT	0.269067317564959	0.513381917171902	0.524107508591628	16	0.607388567091403	0.769034102052305	NA	0.5	0.5
YNL160W	YNL160W	NA	NA	YNL160W	RAS22-WT	1.38850710457297	0.215299149342661	6.44919921333771	16	8.03430945905959e-06	0.000186162401166956	NA	0.1875	0.1875
YNL160W	YNL160W	NA	NA	YNL160W	SSY5-WT	-0.1120104443556	0.215299149342661	-0.520254932253957	16	0.610009940217255	0.748934978250009	NA	0.25	0.25
YNL160W	YNL160W	NA	NA	YNL160W	IRA2-WT	-2.34938509930921	0.215299149342661	-10.9121894186866	16	8.04679345378645e-09	1.09078755706883e-06	NA	0.375	0.375
YNL160W	YNL160W	NA	NA	YNL160W	RAS21-WT	-0.176397325566656	0.215299149342661	-0.819312691690714	16	0.424644641884535	0.617699256918242	NA	0.291666666666667	0.291666666666667
YNL160W	YNL160W	NA	NA	YNL160W	POP1-WT	-0.496665064343089	0.215299149342661	-2.30686031904668	16	0.03477312027179	0.112021697041375	NA	0.291666666666667	0.291666666666667
YNL160W	YNL160W	NA	NA	YNL160W	SIT4-WT	-0.142728470250662	0.215299149342661	-0.662930952985336	16	0.516812218572506	0.695060244242775	NA	0.291666666666667	0.291666666666667
YNL160W	YNL160W	NA	NA	YNL160W	SAP155-WT	1.00872193277994	0.215299149342661	4.6852109535022	16	0.000248262300916569	0.00152684473617136	NA	0.229166666666667	0.229166666666667
YNL163C	YNL163C	NA	NA	YNL163C	IRA2-WT	0.102129791108053	0.358216319232042	0.285106472332144	11	0.780859060783452	0.87680446769978	NA	0.770833333333333	0.604166666666667
YNL163C	YNL163C	NA	NA	YNL163C	SAP155-WT	-0.467545057776092	0.392406317019722	-1.19148198562918	11	0.258537778774047	0.379408507162643	NA	0.875	0.541666666666667
YNL163C	YNL163C	NA	NA	YNL163C	SSY5-WT	0.0946849857100211	0.358216319232042	0.264323484516313	11	0.796417536080461	0.877311630404952	NA	0.791666666666667	0.625
YNL163C	YNL163C	NA	NA	YNL163C	SIT4-WT	1.35924612996232	0.358216319232042	3.79448410635318	11	0.00297153747409062	0.018640296667182	NA	0.6875	0.520833333333333
YNL163C	YNL163C	NA	NA	YNL163C	RAS22-WT	-0.309591948435402	0.358216319232042	-0.864259755387798	11	0.405897326452785	0.573555535578472	NA	0.8125	0.645833333333333
YNL163C	YNL163C	NA	NA	YNL163C	POP1-WT	-0.424707634094397	0.480597624271567	-0.883707310742784	11	0.395758038995504	0.574572622999352	NA	0.895833333333333	0.395833333333333
YNL163C	YNL163C	NA	NA	YNL163C	RAS21-WT	-0.186402006937225	0.392406317019722	-0.47502295160008	11	0.644062433417262	0.793080800364786	NA	0.854166666666667	0.520833333333333
YNL166C	YNL166C	NA	NA	YNL166C	RAS22-WT	-0.784128241152123	0.567225321267825	-1.38239287237652	15	0.187089217431423	0.338064763991994	NA	0.714285714285714	0.5
YNL166C	YNL166C	NA	NA	YNL166C	SSY5-WT	-1.18686072314565	0.567225321267825	-2.09239728666001	15	0.0538191985859018	0.149757769978161	NA	0.738095238095238	0.523809523809524
YNL166C	YNL166C	NA	NA	YNL166C	IRA2-WT	-1.4951048898685	0.567225321267825	-2.63582183977038	15	0.0187138319923164	0.0753609357370535	NA	0.738095238095238	0.523809523809524
YNL166C	YNL166C	NA	NA	YNL166C	RAS21-WT	-1.27772602296206	0.634177188457006	-2.01477764608791	15	0.0622167326846037	0.181942296279074	NA	0.761904761904762	0.416666666666667
YNL166C	YNL166C	NA	NA	YNL166C	POP1-WT	-0.482207437217667	0.567225321267825	-0.850116204509116	15	0.408625380722168	0.584724581044897	NA	0.678571428571429	0.464285714285714
YNL166C	YNL166C	NA	NA	YNL166C	SIT4-WT	-0.724031703895626	0.567225321267825	-1.27644460983744	15	0.221207605331301	0.405588561531388	NA	0.714285714285714	0.5
YNL166C	YNL166C	NA	NA	YNL166C	SAP155-WT	-1.16571766982575	0.567225321267825	-2.05512276359633	15	0.0577129396862324	0.117121893553001	NA	0.75	0.535714285714286
YNL167C	YNL167C	NA	NA	YNL167C	SSY5-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.944444444444444	0
YNL167C	YNL167C	NA	NA	YNL167C	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.944444444444444	0
YNL167C	YNL167C	NA	NA	YNL167C	RAS21-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.944444444444444	0
YNL167C	YNL167C	NA	NA	YNL167C	SIT4-WT	-1.11542496176743	NA	NA	0	NA	NA	NA	0.888888888888889	0
YNL167C	YNL167C	NA	NA	YNL167C	POP1-WT	-0.891092499447892	NA	NA	0	NA	NA	NA	0.888888888888889	0
YNL167C	YNL167C	NA	NA	YNL167C	SAP155-WT	-0.480427621994242	NA	NA	0	NA	NA	NA	0.888888888888889	0
YNL167C	YNL167C	NA	NA	YNL167C	RAS22-WT	-0.662674632156218	NA	NA	0	NA	NA	NA	0.888888888888889	0
YNL168C	YNL168C	NA	NA	YNL168C	SSY5-WT	-0.25972054352071	0.361346096969595	-0.718758402813365	16	0.48265549519369	0.642853850588821	NA	0.46969696969697	0.46969696969697
YNL168C	YNL168C	NA	NA	YNL168C	IRA2-WT	-0.681567493994353	0.361346096969596	-1.88619027494768	16	0.0775555954806011	0.206614713125631	NA	0.515151515151515	0.515151515151515
YNL168C	YNL168C	NA	NA	YNL168C	POP1-WT	-0.70972357700393	0.361346096969595	-1.96411026148055	16	0.0671337184970748	0.173932822595201	NA	0.53030303030303	0.53030303030303
YNL168C	YNL168C	NA	NA	YNL168C	SIT4-WT	-0.17611482143303	0.361346096969595	-0.487385426077671	16	0.632595591240592	0.786805914967346	NA	0.439393939393939	0.439393939393939
YNL168C	YNL168C	NA	NA	YNL168C	RAS22-WT	-0.497217147118377	0.361346096969595	-1.3760136093575	16	0.187773450450031	0.338477483187385	NA	0.5	0.5
YNL168C	YNL168C	NA	NA	YNL168C	SAP155-WT	-0.945153571718066	0.361346096969595	-2.61564627276877	16	0.0187354142459935	0.0469745811541143	NA	0.575757575757576	0.575757575757576
YNL168C	YNL168C	NA	NA	YNL168C	RAS21-WT	-0.95214995408922	0.361346096969595	-2.63500827067003	16	0.0180113363573466	0.0819936298471968	NA	0.575757575757576	0.575757575757576
YNL169C	YNL169C	NA	NA	YNL169C	POP1-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.944444444444444	0
YNL169C	YNL169C	NA	NA	YNL169C	IRA2-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL169C	YNL169C	NA	NA	YNL169C	SAP155-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL169C	YNL169C	NA	NA	YNL169C	RAS21-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL169C	YNL169C	NA	NA	YNL169C	SIT4-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0
YNL169C	YNL169C	NA	NA	YNL169C	SSY5-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL169C	YNL169C	NA	NA	YNL169C	RAS22-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL173C	YNL173C	NA	NA	YNL173C	IRA2-WT	-1.23114438512057	0.243484401629469	-5.05635834115609	13	0.000219973990650324	0.00288568030745586	NA	0.822916666666667	0.552083333333333
YNL173C	YNL173C	NA	NA	YNL173C	POP1-WT	-0.809960926401966	0.217779069401741	-3.71918627729929	13	0.00257417312942154	0.018556430646004	NA	0.770833333333333	0.645833333333333
YNL173C	YNL173C	NA	NA	YNL173C	SIT4-WT	0.492484969945737	0.217779069401741	2.26139716410139	13	0.0415238633033874	0.128992192582413	NA	0.635416666666667	0.510416666666667
YNL173C	YNL173C	NA	NA	YNL173C	SSY5-WT	-1.20912315865457	0.217779069401741	-5.55206320780112	13	9.35199283738086e-05	0.00144089963716683	NA	0.802083333333333	0.677083333333333
YNL173C	YNL173C	NA	NA	YNL173C	SAP155-WT	-0.745543031656611	0.217779069401741	-3.42339157617252	13	0.00453394420253783	0.0155000610148995	NA	0.78125	0.65625
YNL173C	YNL173C	NA	NA	YNL173C	RAS21-WT	-0.245635758740741	0.307986113548934	-0.797554655663764	13	0.439454472221936	0.631527250698801	NA	0.822916666666667	0.40625
YNL173C	YNL173C	NA	NA	YNL173C	RAS22-WT	0.234913181497382	0.217779069401741	1.07867657871213	13	0.300340114444534	0.473609027858322	NA	0.6875	0.5625
YNL175C	YNL175C	NA	NA	YNL175C	POP1-WT	-0.976344434116114	0.317110721996061	-3.07887550433644	16	0.0071910170733458	0.037336241046787	NA	0.577777777777778	0.444444444444444
YNL175C	YNL175C	NA	NA	YNL175C	RAS22-WT	-1.16767887923055	0.317110721996061	-3.68224345074353	16	0.00201659030522405	0.0122606737443525	NA	0.594444444444444	0.461111111111111
YNL175C	YNL175C	NA	NA	YNL175C	IRA2-WT	-0.0563886262595867	0.317110721996061	-0.177819992665802	16	0.861096146648443	0.926399734489507	NA	0.511111111111111	0.377777777777778
YNL175C	YNL175C	NA	NA	YNL175C	SIT4-WT	-1.16787218415765	0.317110721996061	-3.68285303255107	16	0.00201399566120952	0.0134802750828895	NA	0.588888888888889	0.455555555555556
YNL175C	YNL175C	NA	NA	YNL175C	RAS21-WT	-1.01163062652369	0.317110721996061	-3.19014954825861	16	0.00569435586197753	0.0396089917113379	NA	0.583333333333333	0.45
YNL175C	YNL175C	NA	NA	YNL175C	SAP155-WT	-1.19837706715925	0.317110721996061	-3.77904934786195	16	0.00164381871461972	0.00681493967964983	NA	0.583333333333333	0.45
YNL175C	YNL175C	NA	NA	YNL175C	SSY5-WT	-0.649097526598599	0.317110721996061	-2.04691132016237	16	0.0574579828671795	0.156395992624297	NA	0.55	0.416666666666667
YNL178W	YNL178W	NA	NA	YNL178W	IRA2-WT	-0.160281972385911	0.113175633823414	-1.41622332450107	16	0.175883869712081	0.349476092913255	NA	0.138095238095238	0.138095238095238
YNL178W	YNL178W	NA	NA	YNL178W	RAS21-WT	-0.247058826522078	0.113175633823414	-2.18296834906672	16	0.0442833762321384	0.143390122376622	NA	0.138095238095238	0.138095238095238
YNL178W	YNL178W	NA	NA	YNL178W	SIT4-WT	-0.529129215772385	0.113175633823414	-4.67529271007198	16	0.000253364114406018	0.00279452767516428	NA	0.114285714285714	0.114285714285714
YNL178W	YNL178W	NA	NA	YNL178W	SSY5-WT	-0.0837487193815546	0.113175633823414	-0.73998895833202	16	0.470026353917848	0.630406114658221	NA	0.114285714285714	0.114285714285714
YNL178W	YNL178W	NA	NA	YNL178W	RAS22-WT	-0.310730864368292	0.113175633823414	-2.74556327957588	16	0.0143644661555478	0.0528873526636077	NA	0.133333333333333	0.133333333333333
YNL178W	YNL178W	NA	NA	YNL178W	POP1-WT	-0.297891167453082	0.113175633823414	-2.63211397532684	16	0.0181178435229605	0.0694284697097116	NA	0.147619047619048	0.147619047619048
YNL178W	YNL178W	NA	NA	YNL178W	SAP155-WT	-0.567593317795331	0.113175633823414	-5.0151547521345	16	0.000126929827251043	0.000941071756029974	NA	0.119047619047619	0.119047619047619
YNL180C	YNL180C	NA	NA	YNL180C	IRA2-WT	-0.0283918155172905	0.400998047339429	-0.0708028772351053	15	0.944490004777146	0.972386334032167	NA	0.888888888888889	0.537037037037037
YNL180C	YNL180C	NA	NA	YNL180C	RAS21-WT	-0.462049104994745	0.358663557078257	-1.28825216801698	15	0.217176256087337	0.408955588674206	NA	0.87037037037037	0.648148148148148
YNL180C	YNL180C	NA	NA	YNL180C	RAS22-WT	0.897494780415394	0.358663557078257	2.50233056217521	15	0.0243933235698963	0.0768527421380297	NA	0.777777777777778	0.555555555555556
YNL180C	YNL180C	NA	NA	YNL180C	POP1-WT	1.08145602157001	0.358663557078257	3.01523809773082	15	0.0086985331726841	0.0423351311163706	NA	0.777777777777778	0.555555555555556
YNL180C	YNL180C	NA	NA	YNL180C	SIT4-WT	0.65714495850128	0.358663557078257	1.83220443095616	15	0.0868484370182483	0.213787100413641	NA	0.796296296296296	0.574074074074074
YNL180C	YNL180C	NA	NA	YNL180C	SSY5-WT	1.12388885321993	0.358663557078257	3.13354627488598	15	0.0068324126748136	0.0329858840161214	NA	0.759259259259259	0.537037037037037
YNL180C	YNL180C	NA	NA	YNL180C	SAP155-WT	0.347715665788397	0.358663557078257	0.969475874886639	15	0.347681426658657	0.472369875342312	NA	0.814814814814815	0.592592592592593
YNL181W	YNL181W	NA	NA	YNL181W	RAS22-WT	-0.0770507808837685	0.387924271762633	-0.198623253279999	16	0.845059360721795	0.908366461803265	NA	0.666666666666667	0.166666666666667
YNL181W	YNL181W	NA	NA	YNL181W	POP1-WT	-0.870299350779566	0.387924271762633	-2.24347743652424	16	0.0393716723578543	0.120267390658416	NA	0.708333333333333	0.208333333333333
YNL181W	YNL181W	NA	NA	YNL181W	IRA2-WT	-0.404911659206939	0.387924271762633	-1.04379047324654	16	0.312097238447417	0.507339947909191	NA	0.666666666666667	0.166666666666667
YNL181W	YNL181W	NA	NA	YNL181W	RAS21-WT	0.205518161629763	0.387924271762633	0.529789385685868	16	0.603532586961222	0.762996405861394	NA	0.625	0.125
YNL181W	YNL181W	NA	NA	YNL181W	SAP155-WT	-0.59680543336258	0.387924271762633	-1.53845860340433	16	0.143477121950314	0.238832096249248	NA	0.708333333333333	0.208333333333333
YNL181W	YNL181W	NA	NA	YNL181W	SIT4-WT	0.124028298185781	0.387924271762633	0.319722964542092	16	0.753315249546289	0.861686211604454	NA	0.708333333333333	0.208333333333333
YNL181W	YNL181W	NA	NA	YNL181W	SSY5-WT	0.378134956581863	0.387924271762633	0.974764880948826	16	0.344184958199515	0.525970862223472	NA	0.625	0.125
YNL182C	YNL182C	NA	NA	YNL182C	IRA2-WT	0.709539146334309	0.420947879505992	1.68557482025327	16	0.111277653470413	0.258588070921722	NA	0.56140350877193	0.403508771929825
YNL182C	YNL182C	NA	NA	YNL182C	RAS21-WT	-0.868721294747889	0.420947879505992	-2.06372650164526	16	0.0556551249260222	0.168847432142715	NA	0.710526315789474	0.552631578947368
YNL182C	YNL182C	NA	NA	YNL182C	SAP155-WT	-1.95099182918971	0.420947879505992	-4.63475865819616	16	0.000275354915328485	0.00163829455615982	NA	0.763157894736842	0.605263157894737
YNL182C	YNL182C	NA	NA	YNL182C	RAS22-WT	-1.42545569692013	0.420947879505992	-3.38629974474035	16	0.00376751257444896	0.019847412432061	NA	0.745614035087719	0.587719298245614
YNL182C	YNL182C	NA	NA	YNL182C	POP1-WT	-1.42137220579714	0.420947879505992	-3.37659903992201	16	0.00384540666271338	0.0240894870785093	NA	0.728070175438597	0.570175438596491
YNL182C	YNL182C	NA	NA	YNL182C	SIT4-WT	-1.96705974820548	0.420947879505992	-4.67292946222688	16	0.000254595488752063	0.00279452767516428	NA	0.763157894736842	0.605263157894737
YNL182C	YNL182C	NA	NA	YNL182C	SSY5-WT	-0.296261429726256	0.420947879505992	-0.703795990311051	16	0.491676224459288	0.649324791666869	NA	0.666666666666667	0.508771929824561
YNL183C	YNL183C	NA	NA	YNL183C	SIT4-WT	0.566897992016159	0.711487643942964	0.796778407667757	8	0.448577945923151	0.642203376826033	NA	0.861111111111111	0.416666666666667
YNL183C	YNL183C	NA	NA	YNL183C	RAS21-WT	0.00355520300448131	0.711487643942964	0.00499685839205707	8	0.996135457596095	0.997326532276361	NA	0.888888888888889	0.444444444444444
YNL183C	YNL183C	NA	NA	YNL183C	RAS22-WT	0.333522758313414	0.87139084297763	0.382747605166166	8	0.711875817146976	0.817712798195818	NA	0.916666666666667	0.333333333333333
YNL183C	YNL183C	NA	NA	YNL183C	POP1-WT	0.965135911251961	0.649496386622942	1.48597579775645	8	0.175592005451897	0.342239277083753	NA	0.805555555555556	0.5
YNL183C	YNL183C	NA	NA	YNL183C	SSY5-WT	0.790362843043025	0.649496386622942	1.21688566606585	8	0.258325943932693	0.434196334044446	NA	0.805555555555556	0.5
YNL183C	YNL183C	NA	NA	YNL183C	IRA2-WT	0.288141134326187	0.87139084297763	0.330668076957958	8	0.749389185754013	0.858052375992394	NA	0.916666666666667	0.333333333333333
YNL183C	YNL183C	NA	NA	YNL183C	SAP155-WT	0.518123432349501	0.711487643942964	0.728225481862389	8	0.487241121390575	0.609871460590896	NA	0.888888888888889	0.444444444444444
YNL185C	YNL185C	NA	NA	YNL185C	RAS22-WT	0.452024805646964	0.410018863359465	1.10244880428994	14	0.28885816741507	0.459938401001421	NA	0.555555555555556	0.222222222222222
YNL185C	YNL185C	NA	NA	YNL185C	IRA2-WT	-1.31099570782063	0.410018863359465	-3.19740340012424	14	0.00645378254169415	0.0345989432681693	NA	0.694444444444444	0.361111111111111
YNL185C	YNL185C	NA	NA	YNL185C	POP1-WT	-0.769250954407844	0.410018863359465	-1.87613552241239	14	0.0816409982586659	0.199046393298371	NA	0.611111111111111	0.277777777777778
YNL185C	YNL185C	NA	NA	YNL185C	RAS21-WT	-1.52380320437586	0.410018863359465	-3.71642219553187	14	0.00230128228476278	0.0204269296795905	NA	0.694444444444444	0.361111111111111
YNL185C	YNL185C	NA	NA	YNL185C	SIT4-WT	0.754487103847811	0.410018863359465	1.8401277874534	14	0.0870439877816853	0.213863042827849	NA	0.527777777777778	0.194444444444444
YNL185C	YNL185C	NA	NA	YNL185C	SAP155-WT	0.107215222061017	0.410018863359465	0.261488510998141	14	0.797523466043613	0.865311278199529	NA	0.583333333333333	0.25
YNL185C	YNL185C	NA	NA	YNL185C	SSY5-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.777777777777778	0.111111111111111
YNL186W	YNL186W	NA	NA	YNL186W	RAS22-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.805555555555556	0.305555555555556
YNL186W	YNL186W	NA	NA	YNL186W	IRA2-WT	-0.310961051540512	0.619810261811849	-0.501703619155161	8	0.629389412626509	0.7743427353206	NA	0.666666666666667	0.666666666666667
YNL186W	YNL186W	NA	NA	YNL186W	SIT4-WT	-1.08380934441802	0.876544078352336	-1.23645732277981	8	0.251356263202779	0.439577249520281	NA	0.777777777777778	0.444444444444444
YNL186W	YNL186W	NA	NA	YNL186W	POP1-WT	-0.829344600482484	0.619810261811849	-1.33806206766909	8	0.217660233847798	0.391127891314649	NA	0.694444444444444	0.694444444444444
YNL186W	YNL186W	NA	NA	YNL186W	SAP155-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.805555555555556	0.305555555555556
YNL186W	YNL186W	NA	NA	YNL186W	RAS21-WT	-0.920308204154223	0.692968939281618	-1.32806559137886	8	0.220795103711335	0.413453762096115	NA	0.722222222222222	0.555555555555556
YNL186W	YNL186W	NA	NA	YNL186W	SSY5-WT	-1.26371579803649	0.692968939281618	-1.82362545620955	8	0.105663871501696	0.245794057099939	NA	0.75	0.583333333333333
YNL189W	YNL189W	NA	NA	YNL189W	SIT4-WT	-0.543841630782502	0.233600538063695	-2.32808381046714	16	0.0333489417814086	0.110047270401929	NA	0.476190476190476	0.380952380952381
YNL189W	YNL189W	NA	NA	YNL189W	SAP155-WT	-1.07899705035808	0.233600538063695	-4.61898358326501	16	0.000284432665261569	0.00167676524862735	NA	0.492063492063492	0.396825396825397
YNL189W	YNL189W	NA	NA	YNL189W	POP1-WT	-0.803723592179638	0.233600538063695	-3.44058964436327	16	0.00335965896461365	0.0219303722965726	NA	0.468253968253968	0.373015873015873
YNL189W	YNL189W	NA	NA	YNL189W	RAS22-WT	-0.937202975958433	0.233600538063695	-4.01198979988174	16	0.00100633894724611	0.00701921415704162	NA	0.484126984126984	0.388888888888889
YNL189W	YNL189W	NA	NA	YNL189W	RAS21-WT	-0.818233947321795	0.233600538063695	-3.50270574761557	16	0.00294666025503165	0.0243487189494721	NA	0.476190476190476	0.380952380952381
YNL189W	YNL189W	NA	NA	YNL189W	IRA2-WT	-0.482503391335618	0.233600538063696	-2.06550633545225	16	0.0554673482532682	0.165655238357374	NA	0.452380952380952	0.357142857142857
YNL189W	YNL189W	NA	NA	YNL189W	SSY5-WT	-0.36844120800395	0.233600538063695	-1.57722756573226	16	0.13430729896606	0.284094083236684	NA	0.436507936507937	0.341269841269841
YNL191W	YNL191W	NA	NA	YNL191W	POP1-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0.222222222222222
YNL191W	YNL191W	NA	NA	YNL191W	RAS22-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.944444444444444	0.111111111111111
YNL191W	YNL191W	NA	NA	YNL191W	SSY5-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.722222222222222	0.222222222222222
YNL191W	YNL191W	NA	NA	YNL191W	IRA2-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.777777777777778	0.277777777777778
YNL191W	YNL191W	NA	NA	YNL191W	SIT4-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YNL191W	YNL191W	NA	NA	YNL191W	SAP155-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0.222222222222222
YNL191W	YNL191W	NA	NA	YNL191W	RAS21-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.944444444444444	0.111111111111111
YNL192W	YNL192W	NA	NA	YNL192W	POP1-WT	0.00955980365276439	0.469530970499992	0.0203603260559881	1	0.987040004487593	0.992627776449916	NA	0.75	0.25
YNL192W	YNL192W	NA	NA	YNL192W	SSY5-WT	-0.336983680879502	0.469530970499992	-0.71770277585876	1	0.603698793116223	0.744269825197993	NA	0.75	0.25
YNL192W	YNL192W	NA	NA	YNL192W	RAS21-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.166666666666667
YNL192W	YNL192W	NA	NA	YNL192W	SIT4-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.166666666666667
YNL192W	YNL192W	NA	NA	YNL192W	SAP155-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.166666666666667
