RUN	Protein	LogIntensities	NumMeasuredFeature	MissingPercentage	more50missing	NumImputedFeature	originalRUN	GROUP	GROUP_ORIGINAL	SUBJECT_ORIGINAL	SUBJECT_NESTED	SUBJECT
10	YFR014C	23.9755433679411	2	0.666666666666667	TRUE	4	10	4	RAS22	RAS22-1	4.10	10
11	YFR014C	23.1495674671752	1	0.833333333333333	TRUE	5	11	4	RAS22	RAS22-2	4.11	11
12	YFR014C	23.6535231242217	2	0.666666666666667	TRUE	4	12	4	RAS22	RAS22-3	4.12	12
13	YFR014C	23.8885767455306	1	0.833333333333333	TRUE	5	22	5	SAP155	SAP155-1	5.22	22
14	YFR014C	22.3729215224996	1	0.833333333333333	TRUE	5	23	5	SAP155	SAP155-2	5.23	23
15	YFR014C	22.3485206165277	1	0.833333333333333	TRUE	5	24	5	SAP155	SAP155-3	5.24	24
16	YFR014C	24.265262726215	3	0.5	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YFR014C	24.6300881343377	3	0.5	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YFR014C	24.6678204533976	3	0.5	TRUE	3	21	6	SIT4	SIT4-3	6.21	21
19	YFR014C	22.6797680838582	1	0.833333333333333	TRUE	5	13	7	SSY5	SSY5-1	7.13	13
21	YFR014C	23.6714801674894	1	0.833333333333333	TRUE	5	15	7	SSY5	SSY5-3	7.15	15
22	YFR014C	22.974566673331	1	0.833333333333333	TRUE	5	1	8	WT	WT-1	8.1	1
23	YFR014C	22.6819598033949	1	0.833333333333333	TRUE	5	2	8	WT	WT-2	8.2	2
24	YFR014C	22.663000486253	1	0.833333333333333	TRUE	5	3	8	WT	WT-3	8.3	3
1	YFR015C	25.2666361864609	1	0.5	TRUE	1	4	1	IRA2	IRA2-1	1.4	4
4	YFR015C	26.7620670518898	1	0.5	TRUE	1	16	2	POP1	POP1-1	2.16	16
5	YFR015C	26.0409055769564	1	0.5	TRUE	1	17	2	POP1	POP1-2	2.17	17
6	YFR015C	25.5541226915513	2	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
10	YFR015C	26.5846371392798	1	0.5	TRUE	1	10	4	RAS22	RAS22-1	4.10	10
12	YFR015C	26.2053663234549	1	0.5	TRUE	1	12	4	RAS22	RAS22-3	4.12	12
1	YFR016C	23.3326886495639	2	0.875	TRUE	14	4	1	IRA2	IRA2-1	1.4	4
3	YFR016C	23.7458672608081	4	0.75	TRUE	12	6	1	IRA2	IRA2-3	1.6	6
4	YFR016C	23.3281322804249	2	0.875	TRUE	14	16	2	POP1	POP1-1	2.16	16
5	YFR016C	25.6535715744175	10	0.375	FALSE	6	17	2	POP1	POP1-2	2.17	17
6	YFR016C	23.9698534275827	4	0.75	TRUE	12	18	2	POP1	POP1-3	2.18	18
7	YFR016C	23.4636167687798	2	0.875	TRUE	14	7	3	RAS21	RAS21-1	3.7	7
8	YFR016C	24.1156706362019	4	0.75	TRUE	12	8	3	RAS21	RAS21-2	3.8	8
9	YFR016C	23.7245070301743	3	0.8125	TRUE	13	9	3	RAS21	RAS21-3	3.9	9
10	YFR016C	24.8240205580228	6	0.625	TRUE	10	10	4	RAS22	RAS22-1	4.10	10
11	YFR016C	24.5586976671453	6	0.625	TRUE	10	11	4	RAS22	RAS22-2	4.11	11
12	YFR016C	24.9589956397632	6	0.625	TRUE	10	12	4	RAS22	RAS22-3	4.12	12
13	YFR016C	23.1867718376982	2	0.875	TRUE	14	22	5	SAP155	SAP155-1	5.22	22
14	YFR016C	23.6564764693773	2	0.875	TRUE	14	23	5	SAP155	SAP155-2	5.23	23
15	YFR016C	24.3150194240431	4	0.75	TRUE	12	24	5	SAP155	SAP155-3	5.24	24
16	YFR016C	24.9158270583293	6	0.625	TRUE	10	19	6	SIT4	SIT4-1	6.19	19
17	YFR016C	24.8121933636613	7	0.5625	TRUE	9	20	6	SIT4	SIT4-2	6.20	20
18	YFR016C	24.7555768814943	7	0.5625	TRUE	9	21	6	SIT4	SIT4-3	6.21	21
19	YFR016C	22.8455686519246	1	0.9375	TRUE	15	13	7	SSY5	SSY5-1	7.13	13
20	YFR016C	22.8274084559455	1	0.9375	TRUE	15	14	7	SSY5	SSY5-2	7.14	14
21	YFR016C	22.6376485726688	1	0.9375	TRUE	15	15	7	SSY5	SSY5-3	7.15	15
22	YFR016C	24.4009574034031	5	0.6875	TRUE	11	1	8	WT	WT-1	8.1	1
23	YFR016C	25.221064280706	9	0.4375	FALSE	7	2	8	WT	WT-2	8.2	2
24	YFR016C	24.6444665652621	6	0.625	TRUE	10	3	8	WT	WT-3	8.3	3
9	YFR018C	23.3273529333914	1	0	FALSE	0	9	3	RAS21	RAS21-3	3.9	9
11	YFR018C	23.710983770315	1	0	FALSE	0	11	4	RAS22	RAS22-2	4.11	11
14	YFR018C	23.0018332462164	1	0	FALSE	0	23	5	SAP155	SAP155-2	5.23	23
16	YFR018C	24.8224141481393	1	0	FALSE	0	19	6	SIT4	SIT4-1	6.19	19
18	YFR018C	24.1960857425273	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
1	YFR021W	24.0044806217273	1	0.666666666666667	TRUE	2	4	1	IRA2	IRA2-1	1.4	4
2	YFR021W	24.3148483401803	2	0.333333333333333	FALSE	1	5	1	IRA2	IRA2-2	1.5	5
3	YFR021W	23.8610513977768	2	0.333333333333333	FALSE	1	6	1	IRA2	IRA2-3	1.6	6
4	YFR021W	24.9324076602194	2	0.333333333333333	FALSE	1	16	2	POP1	POP1-1	2.16	16
5	YFR021W	22.9644768813152	1	0.666666666666667	TRUE	2	17	2	POP1	POP1-2	2.17	17
6	YFR021W	25.503331840897	2	0.333333333333333	FALSE	1	18	2	POP1	POP1-3	2.18	18
7	YFR021W	24.0229799423278	1	0.666666666666667	TRUE	2	7	3	RAS21	RAS21-1	3.7	7
8	YFR021W	24.150857490733	1	0.666666666666667	TRUE	2	8	3	RAS21	RAS21-2	3.8	8
9	YFR021W	22.5865987853711	1	0.666666666666667	TRUE	2	9	3	RAS21	RAS21-3	3.9	9
10	YFR021W	25.0743031681617	2	0.333333333333333	FALSE	1	10	4	RAS22	RAS22-1	4.10	10
11	YFR021W	24.453221184878	2	0.333333333333333	FALSE	1	11	4	RAS22	RAS22-2	4.11	11
12	YFR021W	24.021674620513	1	0.666666666666667	TRUE	2	12	4	RAS22	RAS22-3	4.12	12
13	YFR021W	23.0593895663514	1	0.666666666666667	TRUE	2	22	5	SAP155	SAP155-1	5.22	22
14	YFR021W	24.3572905258107	2	0.333333333333333	FALSE	1	23	5	SAP155	SAP155-2	5.23	23
15	YFR021W	23.8858296084404	1	0.666666666666667	TRUE	2	24	5	SAP155	SAP155-3	5.24	24
16	YFR021W	24.3653476049329	1	0.666666666666667	TRUE	2	19	6	SIT4	SIT4-1	6.19	19
17	YFR021W	23.6491309329249	1	0.666666666666667	TRUE	2	20	6	SIT4	SIT4-2	6.20	20
18	YFR021W	25.3796835816554	2	0.333333333333333	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
20	YFR021W	24.7292184444164	2	0.333333333333333	FALSE	1	14	7	SSY5	SSY5-2	7.14	14
21	YFR021W	25.8728530453603	3	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
22	YFR021W	24.3347712830263	1	0.666666666666667	TRUE	2	1	8	WT	WT-1	8.1	1
24	YFR021W	24.8122946995707	1	0.666666666666667	TRUE	2	3	8	WT	WT-3	8.3	3
1	YFR024C-A	23.8624074002807	3	0.785714285714286	TRUE	11	4	1	IRA2	IRA2-1	1.4	4
2	YFR024C-A	24.6143452611275	5	0.642857142857143	TRUE	9	5	1	IRA2	IRA2-2	1.5	5
3	YFR024C-A	24.1353210278863	4	0.714285714285714	TRUE	10	6	1	IRA2	IRA2-3	1.6	6
4	YFR024C-A	24.9366774195482	6	0.571428571428571	TRUE	8	16	2	POP1	POP1-1	2.16	16
5	YFR024C-A	24.6945403470049	5	0.642857142857143	TRUE	9	17	2	POP1	POP1-2	2.17	17
6	YFR024C-A	24.9164482826286	7	0.5	TRUE	7	18	2	POP1	POP1-3	2.18	18
7	YFR024C-A	24.339041730882	6	0.571428571428571	TRUE	8	7	3	RAS21	RAS21-1	3.7	7
8	YFR024C-A	25.3162504095227	9	0.357142857142857	FALSE	5	8	3	RAS21	RAS21-2	3.8	8
9	YFR024C-A	24.1512004362536	4	0.714285714285714	TRUE	10	9	3	RAS21	RAS21-3	3.9	9
10	YFR024C-A	24.2794463244649	4	0.714285714285714	TRUE	10	10	4	RAS22	RAS22-1	4.10	10
11	YFR024C-A	24.3538362229803	5	0.642857142857143	TRUE	9	11	4	RAS22	RAS22-2	4.11	11
12	YFR024C-A	24.9442458583036	7	0.5	TRUE	7	12	4	RAS22	RAS22-3	4.12	12
13	YFR024C-A	24.1316544185124	4	0.714285714285714	TRUE	10	22	5	SAP155	SAP155-1	5.22	22
14	YFR024C-A	23.9036937093591	3	0.785714285714286	TRUE	11	23	5	SAP155	SAP155-2	5.23	23
15	YFR024C-A	24.0298559677949	3	0.785714285714286	TRUE	11	24	5	SAP155	SAP155-3	5.24	24
16	YFR024C-A	25.2247614630912	8	0.428571428571429	FALSE	6	19	6	SIT4	SIT4-1	6.19	19
17	YFR024C-A	24.9853247568146	7	0.5	TRUE	7	20	6	SIT4	SIT4-2	6.20	20
18	YFR024C-A	25.3728163388329	8	0.428571428571429	FALSE	6	21	6	SIT4	SIT4-3	6.21	21
19	YFR024C-A	25.0183109976081	8	0.428571428571429	FALSE	6	13	7	SSY5	SSY5-1	7.13	13
20	YFR024C-A	25.1582108845176	7	0.5	TRUE	7	14	7	SSY5	SSY5-2	7.14	14
21	YFR024C-A	25.2135490390186	8	0.428571428571429	FALSE	6	15	7	SSY5	SSY5-3	7.15	15
22	YFR024C-A	25.2858634753681	8	0.428571428571429	FALSE	6	1	8	WT	WT-1	8.1	1
23	YFR024C-A	25.1115261514998	8	0.428571428571429	FALSE	6	2	8	WT	WT-2	8.2	2
24	YFR024C-A	25.2758637492389	8	0.428571428571429	FALSE	6	3	8	WT	WT-3	8.3	3
1	YFR025C	23.682134706576	1	0.75	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YFR025C	23.4590732814768	1	0.75	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YFR025C	24.001029391106	1	0.75	TRUE	3	6	1	IRA2	IRA2-3	1.6	6
4	YFR025C	24.4062855263413	1	0.75	TRUE	3	16	2	POP1	POP1-1	2.16	16
5	YFR025C	24.0175371734987	1	0.75	TRUE	3	17	2	POP1	POP1-2	2.17	17
6	YFR025C	25.0482896525886	2	0.5	TRUE	2	18	2	POP1	POP1-3	2.18	18
7	YFR025C	24.6783082093021	1	0.75	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YFR025C	24.2869205622247	1	0.75	TRUE	3	8	3	RAS21	RAS21-2	3.8	8
10	YFR025C	24.6696482159476	2	0.5	TRUE	2	10	4	RAS22	RAS22-1	4.10	10
11	YFR025C	25.239491638389	2	0.5	TRUE	2	11	4	RAS22	RAS22-2	4.11	11
12	YFR025C	25.0420574364504	2	0.5	TRUE	2	12	4	RAS22	RAS22-3	4.12	12
13	YFR025C	25.0579624010259	2	0.5	TRUE	2	22	5	SAP155	SAP155-1	5.22	22
14	YFR025C	25.2730831732383	2	0.5	TRUE	2	23	5	SAP155	SAP155-2	5.23	23
15	YFR025C	24.9412918892751	1	0.75	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YFR025C	24.2871982170439	1	0.75	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
18	YFR025C	24.6426053253229	1	0.75	TRUE	3	21	6	SIT4	SIT4-3	6.21	21
19	YFR025C	24.6464923873289	2	0.5	TRUE	2	13	7	SSY5	SSY5-1	7.13	13
20	YFR025C	24.7522372238284	2	0.5	TRUE	2	14	7	SSY5	SSY5-2	7.14	14
21	YFR025C	23.3123716462536	1	0.75	TRUE	3	15	7	SSY5	SSY5-3	7.15	15
23	YFR025C	25.4956049739061	2	0.5	TRUE	2	2	8	WT	WT-2	8.2	2
24	YFR025C	24.1471462849189	1	0.75	TRUE	3	3	8	WT	WT-3	8.3	3
1	YFR028C	24.5158489992089	3	0.4	FALSE	2	4	1	IRA2	IRA2-1	1.4	4
2	YFR028C	24.0261576102495	3	0.4	FALSE	2	5	1	IRA2	IRA2-2	1.5	5
3	YFR028C	24.0128990383818	3	0.4	FALSE	2	6	1	IRA2	IRA2-3	1.6	6
4	YFR028C	22.4896107151242	1	0.8	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YFR028C	22.4456764213505	1	0.8	TRUE	4	17	2	POP1	POP1-2	2.17	17
6	YFR028C	23.1356268296557	2	0.6	TRUE	3	18	2	POP1	POP1-3	2.18	18
7	YFR028C	23.3495069719499	2	0.6	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YFR028C	22.7178912275253	1	0.8	TRUE	4	8	3	RAS21	RAS21-2	3.8	8
9	YFR028C	23.2731883796415	2	0.6	TRUE	3	9	3	RAS21	RAS21-3	3.9	9
10	YFR028C	22.1826720078057	1	0.8	TRUE	4	10	4	RAS22	RAS22-1	4.10	10
11	YFR028C	22.6432643487351	1	0.8	TRUE	4	11	4	RAS22	RAS22-2	4.11	11
12	YFR028C	23.0098138945734	1	0.8	TRUE	4	12	4	RAS22	RAS22-3	4.12	12
13	YFR028C	22.4593482023994	1	0.8	TRUE	4	22	5	SAP155	SAP155-1	5.22	22
14	YFR028C	22.3263583778757	1	0.8	TRUE	4	23	5	SAP155	SAP155-2	5.23	23
15	YFR028C	22.5192554002724	1	0.8	TRUE	4	24	5	SAP155	SAP155-3	5.24	24
16	YFR028C	22.5105887993829	1	0.8	TRUE	4	19	6	SIT4	SIT4-1	6.19	19
17	YFR028C	23.4158440297169	2	0.6	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YFR028C	22.8634124417661	1	0.8	TRUE	4	21	6	SIT4	SIT4-3	6.21	21
19	YFR028C	23.286467927415	2	0.6	TRUE	3	13	7	SSY5	SSY5-1	7.13	13
20	YFR028C	24.5034189138752	4	0.2	FALSE	1	14	7	SSY5	SSY5-2	7.14	14
21	YFR028C	23.7262497683163	3	0.4	FALSE	2	15	7	SSY5	SSY5-3	7.15	15
22	YFR028C	24.1898836472663	3	0.4	FALSE	2	1	8	WT	WT-1	8.1	1
23	YFR028C	24.0735447110923	3	0.4	FALSE	2	2	8	WT	WT-2	8.2	2
24	YFR028C	24.0487637779118	3	0.4	FALSE	2	3	8	WT	WT-3	8.3	3
1	YFR030W	22.9998965640908	4	0.875	TRUE	28	4	1	IRA2	IRA2-1	1.4	4
2	YFR030W	22.3995796250045	2	0.9375	TRUE	30	5	1	IRA2	IRA2-2	1.5	5
3	YFR030W	22.6442478084862	3	0.90625	TRUE	29	6	1	IRA2	IRA2-3	1.6	6
4	YFR030W	24.2964937398378	10	0.6875	TRUE	22	16	2	POP1	POP1-1	2.16	16
5	YFR030W	24.2325697521929	9	0.71875	TRUE	23	17	2	POP1	POP1-2	2.17	17
6	YFR030W	24.471105676893	12	0.625	TRUE	20	18	2	POP1	POP1-3	2.18	18
7	YFR030W	22.1601472066413	2	0.9375	TRUE	30	7	3	RAS21	RAS21-1	3.7	7
8	YFR030W	23.2455475133707	6	0.8125	TRUE	26	8	3	RAS21	RAS21-2	3.8	8
9	YFR030W	22.7185752455033	4	0.875	TRUE	28	9	3	RAS21	RAS21-3	3.9	9
10	YFR030W	23.1934164921837	6	0.8125	TRUE	26	10	4	RAS22	RAS22-1	4.10	10
11	YFR030W	23.3951608131573	7	0.78125	TRUE	25	11	4	RAS22	RAS22-2	4.11	11
12	YFR030W	23.223447891186	6	0.8125	TRUE	26	12	4	RAS22	RAS22-3	4.12	12
13	YFR030W	23.3886238935129	6	0.8125	TRUE	26	22	5	SAP155	SAP155-1	5.22	22
14	YFR030W	22.902889275293	4	0.875	TRUE	28	23	5	SAP155	SAP155-2	5.23	23
15	YFR030W	22.8220957443186	4	0.875	TRUE	28	24	5	SAP155	SAP155-3	5.24	24
16	YFR030W	22.9452826250147	5	0.84375	TRUE	27	19	6	SIT4	SIT4-1	6.19	19
17	YFR030W	22.1279318293718	2	0.9375	TRUE	30	20	6	SIT4	SIT4-2	6.20	20
18	YFR030W	22.4996551617628	3	0.90625	TRUE	29	21	6	SIT4	SIT4-3	6.21	21
19	YFR030W	27.7256090602913	26	0.1875	FALSE	6	13	7	SSY5	SSY5-1	7.13	13
20	YFR030W	27.9226111842155	27	0.15625	FALSE	5	14	7	SSY5	SSY5-2	7.14	14
21	YFR030W	27.5800599816368	27	0.15625	FALSE	5	15	7	SSY5	SSY5-3	7.15	15
22	YFR030W	21.7478903810029	2	0.9375	TRUE	30	1	8	WT	WT-1	8.1	1
23	YFR030W	22.7190202632077	3	0.90625	TRUE	29	2	8	WT	WT-2	8.2	2
24	YFR030W	22.6205692391969	4	0.875	TRUE	28	3	8	WT	WT-3	8.3	3
1	YFR032C-A	28.7705247907132	1	0	FALSE	0	4	1	IRA2	IRA2-1	1.4	4
2	YFR032C-A	29.6061673340388	1	0	FALSE	0	5	1	IRA2	IRA2-2	1.5	5
3	YFR032C-A	28.8059754993546	1	0	FALSE	0	6	1	IRA2	IRA2-3	1.6	6
4	YFR032C-A	28.6056780561753	1	0	FALSE	0	16	2	POP1	POP1-1	2.16	16
5	YFR032C-A	28.5288317255572	1	0	FALSE	0	17	2	POP1	POP1-2	2.17	17
6	YFR032C-A	28.9140891152878	1	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
7	YFR032C-A	28.2423414017763	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
8	YFR032C-A	29.2218633676566	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
9	YFR032C-A	27.8253390418601	1	0	FALSE	0	9	3	RAS21	RAS21-3	3.9	9
10	YFR032C-A	28.9114268794841	1	0	FALSE	0	10	4	RAS22	RAS22-1	4.10	10
11	YFR032C-A	27.7225349196244	1	0	FALSE	0	11	4	RAS22	RAS22-2	4.11	11
12	YFR032C-A	28.768941387138	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
13	YFR032C-A	27.2749306779043	1	0	FALSE	0	22	5	SAP155	SAP155-1	5.22	22
14	YFR032C-A	27.3797140532331	1	0	FALSE	0	23	5	SAP155	SAP155-2	5.23	23
15	YFR032C-A	28.741132522182	1	0	FALSE	0	24	5	SAP155	SAP155-3	5.24	24
16	YFR032C-A	28.4260969691107	1	0	FALSE	0	19	6	SIT4	SIT4-1	6.19	19
17	YFR032C-A	27.9107981546877	1	0	FALSE	0	20	6	SIT4	SIT4-2	6.20	20
18	YFR032C-A	28.2653263530029	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
19	YFR032C-A	29.155658281245	1	0	FALSE	0	13	7	SSY5	SSY5-1	7.13	13
20	YFR032C-A	28.3200255790692	1	0	FALSE	0	14	7	SSY5	SSY5-2	7.14	14
21	YFR032C-A	28.8020487218352	1	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
22	YFR032C-A	28.1081124428398	1	0	FALSE	0	1	8	WT	WT-1	8.1	1
23	YFR032C-A	29.3871967020671	1	0	FALSE	0	2	8	WT	WT-2	8.2	2
24	YFR032C-A	28.4012082207561	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
1	YFR033C	25.4421456196361	2	0.6	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YFR033C	24.8145101371189	2	0.6	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YFR033C	25.3008615786144	2	0.6	TRUE	3	6	1	IRA2	IRA2-3	1.6	6
4	YFR033C	25.4508012094219	1	0.8	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YFR033C	26.4133622990268	2	0.6	TRUE	3	17	2	POP1	POP1-2	2.17	17
6	YFR033C	27.1928357022649	3	0.4	FALSE	2	18	2	POP1	POP1-3	2.18	18
7	YFR033C	24.7495222863718	1	0.8	TRUE	4	7	3	RAS21	RAS21-1	3.7	7
8	YFR033C	25.4282347171862	2	0.6	TRUE	3	8	3	RAS21	RAS21-2	3.8	8
9	YFR033C	24.2163448372971	1	0.8	TRUE	4	9	3	RAS21	RAS21-3	3.9	9
10	YFR033C	27.8316650047109	4	0.2	FALSE	1	10	4	RAS22	RAS22-1	4.10	10
11	YFR033C	28.2974788017631	4	0.2	FALSE	1	11	4	RAS22	RAS22-2	4.11	11
12	YFR033C	27.6914623917846	3	0.4	FALSE	2	12	4	RAS22	RAS22-3	4.12	12
13	YFR033C	27.9599896193243	3	0.4	FALSE	2	22	5	SAP155	SAP155-1	5.22	22
14	YFR033C	28.4467032998335	4	0.2	FALSE	1	23	5	SAP155	SAP155-2	5.23	23
15	YFR033C	28.2999037264297	3	0.4	FALSE	2	24	5	SAP155	SAP155-3	5.24	24
16	YFR033C	29.4824269605009	4	0.2	FALSE	1	19	6	SIT4	SIT4-1	6.19	19
17	YFR033C	29.6127310234172	4	0.2	FALSE	1	20	6	SIT4	SIT4-2	6.20	20
18	YFR033C	29.8324232462148	4	0.2	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
19	YFR033C	25.6759419230752	3	0.4	FALSE	2	13	7	SSY5	SSY5-1	7.13	13
20	YFR033C	26.3129540294697	3	0.4	FALSE	2	14	7	SSY5	SSY5-2	7.14	14
21	YFR033C	24.7444272069982	1	0.8	TRUE	4	15	7	SSY5	SSY5-3	7.15	15
22	YFR033C	25.2718768346947	1	0.8	TRUE	4	1	8	WT	WT-1	8.1	1
23	YFR033C	25.9202419432285	2	0.6	TRUE	3	2	8	WT	WT-2	8.2	2
24	YFR033C	27.4685314422739	4	0.2	FALSE	1	3	8	WT	WT-3	8.3	3
1	YFR034C	21.6055570532154	1	0.75	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YFR034C	21.8389701361386	1	0.75	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YFR034C	21.2299846902792	1	0.75	TRUE	3	6	1	IRA2	IRA2-3	1.6	6
5	YFR034C	22.0120390693717	1	0.75	TRUE	3	17	2	POP1	POP1-2	2.17	17
9	YFR034C	21.2613372067238	1	0.75	TRUE	3	9	3	RAS21	RAS21-3	3.9	9
15	YFR034C	21.8737333660471	1	0.75	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YFR034C	22.9607396047918	2	0.5	TRUE	2	19	6	SIT4	SIT4-1	6.19	19
17	YFR034C	22.7087080830858	2	0.5	TRUE	2	20	6	SIT4	SIT4-2	6.20	20
18	YFR034C	21.999819411046	1	0.75	TRUE	3	21	6	SIT4	SIT4-3	6.21	21
21	YFR034C	21.4186935927811	1	0.75	TRUE	3	15	7	SSY5	SSY5-3	7.15	15
22	YFR034C	22.2169569814773	2	0.5	TRUE	2	1	8	WT	WT-1	8.1	1
23	YFR034C	21.9098335944743	1	0.75	TRUE	3	2	8	WT	WT-2	8.2	2
24	YFR034C	21.1523921050147	1	0.75	TRUE	3	3	8	WT	WT-3	8.3	3
1	YFR037C	25.8162693303339	16	0.448275862068966	FALSE	13	4	1	IRA2	IRA2-1	1.4	4
2	YFR037C	25.2296991575276	11	0.620689655172414	TRUE	18	5	1	IRA2	IRA2-2	1.5	5
3	YFR037C	25.5083404747004	14	0.517241379310345	TRUE	15	6	1	IRA2	IRA2-3	1.6	6
4	YFR037C	25.5217876304265	14	0.517241379310345	TRUE	15	16	2	POP1	POP1-1	2.16	16
5	YFR037C	25.8874790565196	15	0.482758620689655	FALSE	14	17	2	POP1	POP1-2	2.17	17
6	YFR037C	25.9357965246325	17	0.413793103448276	FALSE	12	18	2	POP1	POP1-3	2.18	18
7	YFR037C	25.6220474862549	15	0.482758620689655	FALSE	14	7	3	RAS21	RAS21-1	3.7	7
8	YFR037C	25.7789644656224	18	0.379310344827586	FALSE	11	8	3	RAS21	RAS21-2	3.8	8
9	YFR037C	25.8546426239281	17	0.413793103448276	FALSE	12	9	3	RAS21	RAS21-3	3.9	9
10	YFR037C	25.4751274388437	15	0.482758620689655	FALSE	14	10	4	RAS22	RAS22-1	4.10	10
11	YFR037C	25.7972134636937	16	0.448275862068966	FALSE	13	11	4	RAS22	RAS22-2	4.11	11
12	YFR037C	25.6783764032479	16	0.448275862068966	FALSE	13	12	4	RAS22	RAS22-3	4.12	12
13	YFR037C	24.9623499697849	11	0.620689655172414	TRUE	18	22	5	SAP155	SAP155-1	5.22	22
14	YFR037C	24.5909769063688	8	0.724137931034483	TRUE	21	23	5	SAP155	SAP155-2	5.23	23
15	YFR037C	25.1212197263367	11	0.620689655172414	TRUE	18	24	5	SAP155	SAP155-3	5.24	24
16	YFR037C	25.1429525932997	11	0.620689655172414	TRUE	18	19	6	SIT4	SIT4-1	6.19	19
17	YFR037C	25.4109524702949	15	0.482758620689655	FALSE	14	20	6	SIT4	SIT4-2	6.20	20
18	YFR037C	25.2319044852874	14	0.517241379310345	TRUE	15	21	6	SIT4	SIT4-3	6.21	21
19	YFR037C	25.4008213969716	13	0.551724137931034	TRUE	16	13	7	SSY5	SSY5-1	7.13	13
20	YFR037C	25.2137272875456	13	0.551724137931034	TRUE	16	14	7	SSY5	SSY5-2	7.14	14
21	YFR037C	24.9851234140808	9	0.689655172413793	TRUE	20	15	7	SSY5	SSY5-3	7.15	15
22	YFR037C	25.7686766944853	16	0.448275862068966	FALSE	13	1	8	WT	WT-1	8.1	1
23	YFR037C	26.785886336441	21	0.275862068965517	FALSE	8	2	8	WT	WT-2	8.2	2
24	YFR037C	26.3531989808203	18	0.379310344827586	FALSE	11	3	8	WT	WT-3	8.3	3
7	YFR039C	25.5257742609763	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
24	YFR039C	25.4603848404984	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
2	YFR040W	23.4879181449013	1	0.666666666666667	TRUE	2	5	1	IRA2	IRA2-2	1.5	5
4	YFR040W	24.9687308265536	1	0.666666666666667	TRUE	2	16	2	POP1	POP1-1	2.16	16
6	YFR040W	24.8099644268114	1	0.666666666666667	TRUE	2	18	2	POP1	POP1-3	2.18	18
8	YFR040W	24.4836725852801	1	0.666666666666667	TRUE	2	8	3	RAS21	RAS21-2	3.8	8
13	YFR040W	24.1661630134161	1	0.666666666666667	TRUE	2	22	5	SAP155	SAP155-1	5.22	22
14	YFR040W	24.0796129513649	1	0.666666666666667	TRUE	2	23	5	SAP155	SAP155-2	5.23	23
16	YFR040W	24.2272463368666	1	0.666666666666667	TRUE	2	19	6	SIT4	SIT4-1	6.19	19
17	YFR040W	26.6181904995521	2	0.333333333333333	FALSE	1	20	6	SIT4	SIT4-2	6.20	20
18	YFR040W	26.690755792335	3	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
20	YFR040W	22.9047945501054	1	0.666666666666667	TRUE	2	14	7	SSY5	SSY5-2	7.14	14
6	YFR041C	24.3795731217415	1	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
7	YFR041C	26.5057179074037	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
8	YFR041C	26.7533059941234	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
9	YFR041C	25.9575326490049	1	0	FALSE	0	9	3	RAS21	RAS21-3	3.9	9
21	YFR041C	26.4493999751155	1	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
24	YFR041C	26.2952647818526	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
1	YFR044C	25.9275331782632	22	0.45	FALSE	18	4	1	IRA2	IRA2-1	1.4	4
2	YFR044C	25.5827475143314	17	0.575	TRUE	23	5	1	IRA2	IRA2-2	1.5	5
3	YFR044C	26.1108757419656	21	0.475	FALSE	19	6	1	IRA2	IRA2-3	1.6	6
