Protein	IRA2_IRA2-1	IRA2_IRA2-2	IRA2_IRA2-3	POP1_POP1-1	POP1_POP1-2	POP1_POP1-3	RAS21_RAS21-1	RAS21_RAS21-2	RAS21_RAS21-3	RAS22_RAS22-1	RAS22_RAS22-2	RAS22_RAS22-3	SAP155_SAP155-1	SAP155_SAP155-2	SAP155_SAP155-3	SIT4_SIT4-1	SIT4_SIT4-2	SIT4_SIT4-3	SSY5_SSY5-1	SSY5_SSY5-2	SSY5_SSY5-3	WT_WT-1	WT_WT-2	WT_WT-3
YML112W	NA	NA	25.5648344021526	NA	NA	25.5503734647557	25.8913240394753	NA	NA	NA	NA	26.4582679498167	NA	NA	25.4616323811392	25.5076424952737	25.6859690508735	24.8641517075137	NA	25.7133223828809	NA	NA	NA	25.6081232395699
YML114C	22.2957530637825	23.5054527927325	22.5457635726194	NA	21.5685149238727	21.6111749196813	22.183076824222	22.3674828956481	23.0780089324069	22.6580148561929	22.6564701996992	22.5059396012374	NA	21.3265134559959	21.4421059003896	22.9018434856074	22.3749889326093	NA	21.8957704898863	NA	22.1513578359799	22.6150831732084	21.6437423072538	22.0185371029149
YML115C	NA	25.0615993055607	NA	24.4776481311404	NA	NA	24.9307567706078	NA	NA	24.866635273269	24.5684229216227	NA	NA	NA	NA	NA	25.3355924550343	NA	NA	NA	NA	NA	24.9559291005644	25.0208149835717
YML117W	24.0341206667929	23.9477303070677	24.1251912728596	24.2778610637966	24.6516147131886	24.645019235955	NA	24.081074979405	24.075753364455	NA	NA	25.1141593618161	24.5012414368359	23.9292101272797	24.5079012887228	24.2173039117996	25.0576145630818	24.1786851221652	24.3294755822303	24.4732588824941	NA	24.1908885286187	25.8902675691046	25.0707841510367
YML119W	NA	NA	NA	NA	24.6111057519397	NA	NA	NA	NA	NA	NA	24.8830326094281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YML120C	22.9865975011905	23.0368775071602	23.1339031433706	24.4837414400541	23.9244452637034	24.9761676769284	22.3869562213043	23.0860675799485	22.9344197857383	24.3877570131254	25.1484071028089	24.5303816893085	24.8164932783275	24.8540105753738	24.999249069309	28.0710460892404	28.0001065947784	27.9035945867211	22.0340586189079	23.0217592362207	22.0080536381856	22.7994376717126	23.926937582741	24.0045240508023
YML123C	NA	NA	NA	NA	NA	NA	NA	NA	22.7585944877264	NA	NA	NA	26.3328319234513	26.8561816472995	27.0458393532482	27.19263691463	27.8290003920784	26.8999893839318	23.1836458128342	NA	NA	NA	NA	NA
YML124C	26.0998452368235	26.0885430747005	25.3124253692091	25.5164526815316	25.7964870215875	25.9906084437785	25.9330883102597	26.2602756103913	26.1875071164175	26.1060751858457	26.1456134804514	25.3977791084644	25.9567186927641	26.0621952756612	25.8257843515594	26.1393842880086	26.3812309844021	26.4571082662864	25.1908045079531	25.6540645223721	26.1905729333896	26.0685847896298	27.1191485388853	26.6960960123669
YML125C	25.2053555332055	25.8058468067623	25.4285612353977	24.766724525931	24.1460601405241	23.9871858833536	25.1471112899811	25.0281474551188	24.6550724609752	23.7761929300689	23.971691894701	24.2541489280598	24.4550310963875	24.2588975632123	24.0181119767112	24.8290428530603	23.6130655489897	24.7987241348353	26.3621470030873	25.4186746796383	25.8485882923184	24.9707690820849	25.7335313737488	25.0307848368931
YML126C	28.6170854835687	28.1187245267878	28.2092982746821	27.4968865625057	28.1689458930126	27.7125248147609	28.4384918326907	28.2803251320029	28.6045731075451	27.7340127711377	27.9555231836185	27.7355213948529	27.3391909737658	27.3885573359763	27.0401660371552	27.9514165216702	27.4122698662382	27.8045551804298	28.1457119458604	28.5827568952361	28.2929280474794	28.4305803884349	28.6670504903902	28.8737078659215
YML127W	NA	21.7037232801419	22.1813675427417	NA	21.9420241946587	22.5888699918517	21.5939307058037	NA	NA	NA	NA	21.4282958225577	NA	NA	NA	NA	NA	21.6408518810764	23.0692820281516	21.9271763614459	24.2531300673646	22.3420133220367	24.3321909575514	22.5407357873191
YML128C	21.9329887794175	21.2623571238145	NA	24.1779557836443	24.9780371318572	24.2915989680654	22.1193262691163	22.122433677348	21.9444948093948	28.1278003109116	28.5557580922549	28.2163539650944	24.1899984719205	24.646447867656	24.5872104746945	25.4679945857502	25.3709029857107	25.4580121461583	22.5366591166914	22.2614168250259	22.7029079932544	23.0408033812467	24.2018770973208	24.9351543613472
YML129C	NA	NA	NA	NA	22.7508514009412	NA	NA	NA	NA	23.1806366577613	NA	23.2753644477986	NA	NA	NA	NA	NA	22.7901900477834	NA	NA	NA	21.9929006278336	NA	NA
YML130C	24.8283991293613	24.375150330406	23.8972131222954	NA	NA	22.3667514375426	25.9433122366546	24.7839490902975	24.1397123031993	22.7579895257133	NA	NA	NA	NA	NA	23.3964007661327	24.5626165748094	23.773370647715	24.5281891507539	24.0187382774589	24.1693006297214	22.6994960928632	24.7582101801699	22.9193020967293
YML131W	24.0103977413493	NA	24.0695065877547	24.3095615382615	23.3157879659127	NA	24.7763601641964	24.4654862391314	23.2848134815727	NA	NA	22.9322995809107	23.4414491876699	24.0791990031712	24.2509866039641	25.5390565071993	25.3777043567401	27.0987251774129	24.7855240892397	23.4441049518393	24.6249635278632	NA	23.9365835085572	NA
YMR002W	26.2586857809018	26.3175530524275	25.9035310656017	25.0131904490003	25.1117180913954	25.6221281701003	24.4347063152312	26.5481967321713	24.4688715993479	26.2355785248921	26.5735679101191	26.2934494679416	24.9970774580846	25.4624242223239	26.3272526051281	26.6892121860756	26.7529877108084	26.6468437086539	25.8030520053784	25.3669854613837	25.7289240052025	26.6371945525626	27.0853546738138	27.1414584624448
YMR004W	NA	NA	25.0275086665846	24.7715837964505	NA	NA	25.0143271820024	24.3358501882894	NA	NA	24.3627284175377	24.410998685282	NA	NA	NA	NA	24.3611824183311	23.9342419703258	NA	NA	NA	NA	25.1389653393457	23.9084249564356
YMR005W	21.4445426572702	21.9526116296107	NA	22.1237618676	21.7819716818338	NA	21.5976832497447	22.5500093818692	21.8506150698945	21.9777644544097	22.0149256017412	22.3351353209034	23.2146381090816	23.2736127840714	23.3567629138918	NA	22.5869110983421	22.5692594684784	21.6909957903234	22.483954066848	23.6909734253812	22.9634503526244	23.8250050554598	21.7689965410933
YMR006C	24.4879517928012	25.1312092844292	24.0924434020419	NA	NA	23.3207013370384	NA	24.6720773503093	24.1049544230067	23.7182391823994	NA	NA	NA	23.7340346814916	NA	23.9120477663127	24.538574520285	23.6385476441854	23.5218345666852	NA	23.4830415620573	NA	24.9749896338849	23.6417287858066
YMR008C	23.7293048630569	23.8210101743047	24.8037750453794	25.5583586954373	25.1186611706676	24.8030572457542	24.3311985408205	25.4441775546552	24.8510736321159	24.7478673992891	24.786332980718	25.0360863562278	25.2553416100193	25.205937627196	26.2734302700239	25.5552740494099	25.812621226704	25.8151857556117	23.9656358445049	24.1291415033284	25.4273347981844	23.66433215697	24.5613815437156	24.0640015206813
YMR009W	NA	NA	NA	24.4531249471075	24.6797642740325	24.1754877639234	24.5692020498371	23.9403159137244	24.3640377154975	25.1558307044817	24.4949017978715	24.1287802815391	NA	24.191531213179	24.4453556254577	24.6659653379328	24.9663859677476	24.6218267030512	24.4562502198451	25.6420523696487	24.4609371596314	NA	24.3344240434845	NA
YMR011W	24.3979571415109	NA	NA	NA	24.2266729984924	NA	24.4888634170682	23.662639737537	24.4464366525251	24.2479526684885	24.8433672410384	NA	NA	24.0493654305663	NA	24.1933387331966	NA	NA	24.0603762562513	26.4996765666178	24.13445885137	24.3657141792825	NA	24.7283235628506
YMR012W	26.1086595029564	26.1781439107386	26.0808395193076	25.806338805619	25.8333193259413	25.8236571258203	26.0979720133755	26.0183612259433	25.7963269226108	25.5869875373687	25.6372143657371	25.6628660042681	25.1761906727408	25.1008133453661	24.9614158350966	26.3329013759352	26.0963796886683	26.3696166897784	25.8261551153344	25.7436733042316	25.9019649843352	26.2378882870889	26.9068927007687	26.7648332106229
YMR014W	NA	NA	25.1869718021145	NA	NA	NA	NA	24.0767566451752	NA	23.7947390079714	NA	NA	23.0820714211618	NA	NA	NA	23.4478880745146	23.0595327047371	24.0707911905187	23.2090916825182	23.6657802849339	23.7843948652907	23.3945620718665	NA
YMR015C	24.8886898636781	23.9782546103165	23.7727448134478	22.9409669258904	22.3740317531696	23.3610889271638	NA	22.3764373700009	NA	22.3518168687027	NA	23.1939361516936	NA	NA	23.1831699362303	22.5170825699772	23.1278289747318	22.9457627728264	24.0993529526883	24.1882378811795	23.8309341905188	22.5083869165379	23.7373200849815	23.6821386916334
YMR016C	NA	NA	NA	NA	23.7288148404727	25.3182237633669	25.1764280602921	24.517277054686	24.1476678131249	23.697705028731	23.7371238240357	NA	NA	24.5117522279633	23.9062845089788	24.5748246449176	24.5275925999716	25.9122558784329	NA	24.0667533800712	NA	25.5953544234443	24.4372246321565	24.4888110209418
YMR022W	26.908600388711	24.2981624345516	25.7505332027394	26.9279049247183	24.9252587208509	24.9795635993495	23.5452334497816	24.926069452584	24.7205916461914	23.7409503509409	23.8357775038875	23.5357574937372	23.4938754290067	25.4114297486991	23.7868459300856	24.7248063291016	23.5941559018071	26.6951781508113	24.6385321723952	25.8011637066007	26.4580138786495	24.0266345781592	26.2916893192633	25.7587577946624
YMR024W	23.5885712511083	23.4601484720911	23.2467416993767	22.6185982377401	22.8220822920785	23.7001023472215	23.3319593620711	24.2198669533774	23.7548421483366	23.3956682454427	24.6997337019009	23.5094792779186	23.4088544647328	23.4524163002649	23.663200781461	25.2862619922547	23.976151865899	24.169098546236	22.9267954210155	23.2728774706594	22.8614250190017	23.9146735202619	23.2943679905347	23.8503835208696
YMR027W	24.1107936483675	24.1188714575394	24.6332016364507	24.1838295334899	24.6797143546783	24.686491728431	25.0647558610019	25.0324599752291	25.2028521654896	24.3631802883792	25.2428829108282	24.5283719362724	24.3578981572392	24.4901993231516	24.2320342760192	24.9749331910593	24.8581198821202	25.2402872819411	25.0966990104751	24.9815399593974	24.7075071358364	24.7214165814529	25.2895742785159	25.7427918452913
YMR028W	NA	NA	NA	NA	24.7402122365053	NA	25.07551717568	25.0435384161661	27.1238969049096	24.9246721576962	25.2236929800449	24.4777461090511	NA	25.8196807880506	NA	NA	25.3836483620991	24.6874213928421	25.3643392802965	26.1486117391564	NA	25.1190924965418	25.8382767704765	24.7911367675909
YMR029C	20.6603657456981	23.0528904681443	21.7088028397522	23.2223444718368	23.3244360855392	22.7326434225952	23.1987028308444	23.3419340493527	21.9878692344625	23.6757376456065	23.3279870478164	23.1025096497881	22.5165454710819	22.6040457539142	23.7597318990825	23.8368217246746	23.1423011288805	22.9432212735229	23.3538278939753	22.7922440018965	22.7135507800773	22.9696745920369	23.5821624491886	24.143445117019
YMR031C	23.8676490405177	23.970497771762	24.0727579842745	24.8685355044392	25.2577514512112	24.7660541275109	23.7268031102446	24.0288027382512	24.003592079594	25.8943303831592	25.9587267293893	25.9635115975256	24.1807617624832	24.5855772737099	24.2216305704268	24.6647231288584	24.7995750134478	24.6684682571184	23.8865902282451	23.8517522921903	24.1377790677177	24.5007444013271	25.7241084258964	25.8649417895857
YMR033W	24.0756312160058	23.9335998188755	23.6682238321593	23.0601349899637	24.5047452843172	23.6572450654341	24.1005347263829	23.7971141578686	23.5348625564763	23.0350670809569	23.5550884444018	NA	NA	23.1415737766239	23.9693160426402	24.9305663023227	23.7442549662583	24.4509305410412	23.891271596807	24.3893411050939	23.7531452743894	24.0041985489861	25.3835855409061	25.7057806763116
YMR036C	NA	NA	NA	NA	25.2751478482285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0996583441905	NA	NA	NA	NA	25.185098022288	25.0622100653931
YMR037C	NA	NA	NA	NA	24.2389648320617	NA	NA	23.462874343804	NA	24.3624751779705	NA	24.1073209067946	NA	23.7433341401643	NA	NA	23.7889995802436	23.7768259898289	23.1661546590676	NA	NA	23.5016139012719	25.0573999869422	NA
YMR038C	25.6709327609872	25.797793531899	25.6057255262097	26.3761345526833	26.6142974026452	26.0937782915938	26.0204349396344	26.4150500720647	25.7835318205374	25.0695106997578	25.719282147481	26.3009750062715	26.132337339769	25.9025928078173	26.1629249194124	26.5385978411825	26.5063009664038	26.8054116935502	26.0562776631119	26.2258372744917	26.2237948450587	26.418202317536	26.9278890398556	26.2072349628937
YMR039C	23.8460650107673	24.6127932470726	23.8213042952855	23.8768997659246	24.4384550788663	23.4122441415077	24.1693266508358	24.622837877552	25.1872373597681	24.4259795405759	24.6391710442422	23.7522550505694	24.4209594357438	24.8387465434183	23.7372471158205	24.5981340442603	25.1311817138558	25.0437099466432	23.1959887661585	23.7980513075662	24.4274279877577	24.6541619042759	24.7964089285998	24.5722176404581
YMR041C	27.463353237138	26.6865056808506	28.1374158340268	28.462377452303	27.8491745702171	27.7546736283961	28.4561994102098	28.0293872951188	28.7646241578748	28.3214227612748	28.3452721567123	28.2659823151937	27.8127252183993	28.4804303325611	27.3520030168446	27.6413070347591	28.1142206345768	28.5903630173852	27.8825345130881	28.6285894955355	27.5964055461117	27.0246388346556	27.8475993731309	28.48747042498
YMR043W	NA	NA	NA	NA	26.7193711139891	26.3115208137218	NA	NA	NA	NA	26.571814814917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YMR044W	23.6750910825723	24.7664575734145	NA	NA	NA	NA	23.9673900721544	NA	NA	NA	NA	NA	23.9406124710764	NA	24.0723938664045	23.8663974360806	25.0077396753403	24.8766105283744	NA	24.39911161323	25.4154909492269	24.2743318592811	26.0720806900871	24.0511733424098
YMR047C	23.9175877306688	23.3593884106719	24.0000647780178	22.8297591404319	23.7795078752803	22.9650485508658	24.0138615439749	22.950933898824	22.5220616756118	23.6356722377237	24.117249555724	23.0159078016312	22.9522844449488	23.7461468012452	22.9397041631268	23.3096852104397	23.1436227624186	23.3084841097691	23.1688951632003	23.5431041839914	22.6423389733651	22.5089745138089	24.3292828152586	24.1120932555652
YMR049C	25.8004649552634	25.747172196598	26.2992755940183	24.9019391442822	25.3143559004041	25.1945374805831	25.6597831307387	25.3591857592421	25.5382840861654	25.1665591149559	25.3333829607581	25.1959442621187	24.8893622579068	25.1356761714185	24.6744053449283	25.3071656369212	25.6530850369689	25.5842525671831	25.7947402726905	25.6479609783062	25.6005402542075	25.3619548680136	26.2278168568773	26.1089118797554
YMR052W	27.4595139984452	27.443427551926	26.907544425952	27.5183083950296	26.8359698814662	26.2495058395245	26.3520962063542	NA	26.3744564035722	27.4922466793071	25.77985128824	27.2708746608929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.988840905222	NA
YMR054W	NA	NA	20.8857586892554	NA	21.6849793353693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.289888253315	NA	NA	22.2744254057395	NA	NA	NA	NA	22.4587750832194
YMR056C	25.0193706202044	25.1600641366506	25.281544819254	25.2227884642932	26.9890321157933	24.0124186600717	25.2824185763384	25.1149238732686	24.8874123501933	25.6839057389502	25.636938158645	25.9553185522537	26.7238814522565	25.253043018153	23.8613827340773	27.5585141989359	27.3669724991684	28.5440382267747	25.9595500483978	26.0317386870564	25.8246247946209	25.7574975216147	25.219471971325	25.0964966562254
YMR058W	24.3436069463398	25.1895260247821	26.0570684420451	24.6215471892786	24.4642882792562	24.6488457373463	24.0976380450063	25.8076289829962	25.8558483433523	24.7641445502671	24.4101269927702	24.2826482746689	24.994184109669	23.9038653946074	24.7258902254154	25.5591211091921	24.1382016392058	24.6714493760621	26.15835796017	26.5162691233413	26.0109509224872	25.5609321441719	26.8477090825807	26.3263476911651
YMR062C	25.5072304586201	25.1561691212408	25.5672353892004	28.2957610821049	28.5110860505866	28.189444035965	26.0403610235131	25.680489114085	25.8813270974501	25.9773229686601	25.9391832351921	25.9969241415422	26.9705619489232	27.1608580448883	27.2534875263448	25.6608664908071	25.6195144892996	25.8464914818784	27.2449718666088	27.0084113931368	27.1236995515231	24.9908798548762	25.6405385843251	25.6176792408444
YMR067C	23.0500065731349	23.8405666723044	22.8915444612575	21.5720837124007	23.2909767636789	23.8058777279573	24.0770445247197	24.342632688895	23.7832320100061	23.0311612922104	23.6978386793985	23.8742585123326	23.6327314742755	23.8334702865867	24.0238120974858	23.8181054159257	24.8324495977018	24.4039196333461	23.2595047988169	24.7263497139793	23.7321263800006	23.1066691806769	25.0152539716485	24.1379389907189
YMR070W	NA	NA	NA	26.3737580313704	NA	24.6372608006659	25.1161975386611	NA	NA	NA	24.6553867477374	NA	NA	25.9612885763723	NA	NA	25.7939442646623	24.6551129317353	NA	NA	NA	NA	25.9630041023357	26.2296004880438
YMR072W	25.8362963542537	26.1486236981951	25.9492104348142	26.4245489374841	26.7081147383527	25.9828321715621	26.5422683835526	26.4826803290805	26.5517154740705	26.9446477934726	27.3236122847518	26.9157354927905	26.6621860979531	27.1305732647139	26.8771186867195	26.8800950686112	26.6189965629794	26.547745052819	26.2866091939337	26.2748329070578	26.7435141425577	26.1835336927378	27.1633998620126	26.8854661046589
YMR074C	25.9429199755975	26.0073099792994	26.034610351826	25.5577560736945	25.5813175267483	25.0049681346003	25.9988160873854	25.4841160582739	26.0977106117895	25.3553418294496	26.2764011326064	25.8865127889716	26.0597552473732	26.0566515137355	26.2166486859444	26.4162474609612	26.5141565020817	26.1039980584725	25.597166640377	25.8379079821068	25.2209411118219	25.6633813926096	25.6195641065537	25.6389990254836
YMR077C	NA	NA	NA	24.6344688382642	25.429172380674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3096219339335	25.4031034515	NA	NA	NA	NA	NA	NA	25.5567020314005
YMR079W	26.7434154774462	26.3199172442847	26.3970451397241	25.9860257502041	26.251263333991	26.2723063374681	26.1144531010924	26.864556714783	26.2622697752737	26.1785012253371	25.7800746450599	25.7874027404131	25.6523596008605	25.5437349196328	25.4565855853162	26.1757704623269	26.1483584433112	26.2158584312055	26.5539029663326	26.4852654375592	26.3440110170389	26.6345445077345	27.5580326576947	27.2453573206944
YMR080C	23.8375059757961	22.9726834382348	24.7953441731285	NA	23.6621244867016	22.6961120798074	23.9376523942065	22.977813169313	23.8908260875864	NA	NA	22.6835239178253	22.5639989458785	23.3205922335495	NA	23.9386705589772	23.3375683613283	23.7383706942141	24.7662095506863	24.6441375797591	23.8216611006246	23.3467571453119	24.5675637814487	24.919403565958
YMR083W	27.6469693414681	27.2054906142173	27.8604729761992	27.7430934857503	27.9202139211807	27.7229429732438	28.4175268807435	28.1418423176211	28.3913486163281	27.9657556340514	28.189851103248	28.1380967782095	28.1253414245722	28.2350528494809	27.8997149889888	28.8018940365855	28.9997659998894	28.7508262480284	27.8738308241019	27.8476137419729	28.052389594841	27.9692508559605	28.340954501864	28.4344988656619
YMR086W	NA	21.6404463239843	20.8304086235311	21.9218749205876	22.6569421962535	21.938813353818	22.0138308366805	21.3992082390876	22.2810917157229	23.4453865128807	23.3196511769785	23.8218521351335	22.5548566120399	22.1281938319968	22.591639399894	22.3899244133994	22.5587848179546	21.8964959095082	21.6362432312466	21.5921810047983	21.0038222660059	21.8674753449575	23.3179359200839	23.5638148302562
YMR089C	NA	NA	23.7835194455009	24.0350716153601	NA	NA	NA	NA	NA	NA	24.5121682049599	NA	24.4410433087434	NA	24.3175527431062	24.7221839532498	24.6013688897012	24.0613704207823	NA	NA	NA	23.9376987732375	24.1604766765504	24.5147527680997
YMR090W	23.6922058167095	23.0104489099418	NA	23.7595150773854	24.8469666834837	25.4335500636514	23.697140533129	NA	23.7861913833516	27.553502558889	28.1905026889065	27.5455484686484	24.4467728794156	25.2149418293763	24.7316946054097	26.8713275639452	26.3925049989772	26.372099320407	23.3267717839231	NA	NA	24.2370386459731	23.9139107550399	24.366341231853
YMR091C	25.2407187032592	25.0236990599993	24.9430396926392	25.5982333452375	26.4987564300361	25.3034744460538	25.5831762650082	25.2725410989635	25.6662177271843	25.0749776314146	26.1767386195967	26.0478216185879	25.5984896545077	24.5070835572586	25.0941829609628	25.6936796496021	26.1410901319868	25.9810531175339	24.4954212634821	25.0208084039825	24.2889020645197	26.120124965022	26.7177643445921	26.1752970330802
YMR092C	24.8170810302531	24.601278599635	24.8274992221248	25.5232681143581	25.1322843653827	25.2449946387281	25.3635268789932	25.2745469847558	25.3111122977178	25.3441602058152	25.7524965042943	25.7315813187695	24.798730716552	25.3740369248551	24.8142848314897	25.7440419529566	25.3544074564468	25.8819778360463	24.6571256011512	25.2172942133741	25.3419113984864	25.8415527738281	25.93113849763	25.8490041919076
YMR093W	24.834993874264	24.0424393559929	24.661352703822	24.1827367799302	23.8510429104589	24.0589556881698	24.1473498546807	24.3475763897017	23.9255890657814	23.443088446206	22.9411352663249	23.4825360074722	23.3785446125983	23.8645022741673	23.9678984119476	25.0999218263607	24.2631699669196	24.5963327754139	24.4118602875373	24.4456484711512	24.4409950910629	24.3256774926886	25.4954333708578	24.9956305051442
YMR095C	NA	NA	NA	25.6242097179035	25.7485235776543	25.8808706766232	25.2929556864023	NA	NA	NA	NA	NA	24.9157668986801	25.9427646702079	25.7435720839751	NA	NA	NA	NA	NA	NA	NA	NA	NA
YMR096W	NA	NA	22.8069913919953	27.6302486934259	27.6239148927229	27.7935837759531	24.0617307004774	NA	23.8166026824167	NA	23.1228776486222	22.27962183708	27.5811349799936	27.3544998107756	27.1416367142769	NA	NA	NA	24.4201346768102	23.7190957763207	23.560991036159	NA	NA	NA
YMR097C	NA	NA	25.5648104881559	27.6975089341399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0304680841745	26.9314826906604	NA	25.7899952294009
YMR098C	26.3121427801408	25.7057537958544	26.1303385204517	26.1828496705267	25.8659559692151	NA	26.9572315989459	NA	26.7997219219658	26.8093809876463	26.0459486590071	26.2383560219118	NA	26.0451724613772	25.9995911692052	25.7946712032047	25.3682750866034	25.3263030024638	26.1385289202724	26.09351091089	26.6082778934827	25.1634993070965	27.0874417059764	25.3783780056553
YMR099C	25.5622792464235	25.0666016311907	25.7481451490108	25.7124775820851	26.0415108162638	25.6874062861577	25.6625752008392	25.9182804224916	26.1040596127797	25.1410106237745	25.5816946198702	25.5763312569455	25.0074143596289	24.9966126224941	25.3230841961302	25.420765951804	25.497104226893	25.6061097041415	25.7951787245356	26.0992088232917	25.690404417564	26.0169867788567	26.1356564078088	26.1140039509096
YMR102C	24.5064685593868	NA	NA	24.9286721988899	26.0307254915371	25.4356043143848	25.3610226325916	NA	25.3975873547274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.614052769114	NA
YMR104C	NA	NA	25.6844921204005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1449175207321	25.5619104416518	NA	NA	NA
YMR105C	22.7349786797757	NA	NA	25.2526322457563	25.5589725691627	25.8578365218229	24.2577014423174	24.6076593495236	24.5023844672499	27.5534441442197	27.536182998904	27.7212443354151	25.6012147441995	25.2613068298744	25.0810908879254	26.4731499905322	26.3659596979093	26.8180298634469	23.490495119676	23.8820447413432	23.2030682864682	25.0378433869407	25.1222640501146	24.9868854193809
YMR108W	27.1910098730123	26.8321594090564	27.2586126013574	27.5985182198717	27.5110581117317	27.4295674206108	26.6557636471231	26.6059128902307	26.6893357889008	26.5647766167103	27.0084151048465	26.7564313451533	28.1677616134391	27.9823101430115	27.8601937154498	26.496508993672	26.1213819820567	26.7020964436917	27.6236012712563	27.7655781410744	27.5598942551378	26.9242353582665	27.3552014697016	26.9997312608353
YMR109W	22.5284781156269	24.021651562963	23.4064346589459	23.3697749471926	22.987255006141	22.3713743224798	23.098381620085	24.0556544662636	23.733858865461	23.3867554229441	23.5531615288643	23.3085871517883	NA	23.3553198945149	22.6197070377349	24.2753190255329	24.0494731066101	24.7908835816307	23.5738750442981	24.1720892480656	23.6697088546338	23.0087988767727	24.6261399355766	24.3477859912391
YMR110C	23.1787428514345	22.2497302691503	23.0844521978915	23.4355566327962	NA	22.8704294233014	22.8418649183415	23.2391621043033	23.0389055906362	21.8457853757943	22.4822054135246	23.1180603059693	22.2532626981892	NA	22.9741217774175	25.0225257148826	23.9355888917101	23.8819454757108	22.135273901197	22.7375152845063	22.2578863366212	22.7905436358354	23.466212244026	NA
YMR112C	24.5727966863122	NA	25.3544168320391	NA	24.8867776661375	25.5863165863942	NA	NA	NA	NA	25.3567860200989	NA	26.0658537560993	25.6487832211997	25.6419800989712	25.9614157637862	25.9034585435588	NA	NA	NA	25.1755956455851	NA	25.3832368158005	25.6742687836808
YMR113W	23.758483564606	25.3468937238676	26.2172642291896	23.1963110239548	NA	23.1941192787506	23.023388032655	23.7554517687432	NA	23.3442433422677	24.1780386469783	23.9344881466749	22.9026180704099	23.3755604725396	22.9971067033892	23.2877230798617	25.3626064579018	24.5091286837247	23.3889752279274	23.3222066197188	23.022728441236	24.9145879208433	24.3674313502798	24.866269062472
YMR114C	NA	NA	NA	NA	NA	23.1877931930672	NA	NA	23.7483779000439	23.423490833451	24.1729671254963	24.0798172029894	24.166707861245	24.048631893294	NA	NA	23.8187406496774	24.3983637822684	NA	23.54807136374	NA	NA	NA	NA
YMR116C	29.0032424828648	29.0932612121246	29.1333219657801	28.6290970431421	28.5940335547578	28.5380025686463	28.7490696837942	28.6815467135838	28.6790967139457	28.4146947936545	28.9380528144519	28.6648839448138	28.5670103814263	28.4506925578931	28.539746446885	28.6209172146177	28.5378815402855	28.7614476955202	28.3308519953099	28.5498467472594	28.3819143380974	29.6301321283264	29.4670942240497	29.0122524607951
YMR117C	NA	NA	NA	26.0564945206319	25.0388346102812	NA	NA	NA	NA	25.0208471582433	NA	25.1195936216848	NA	NA	NA	25.8753272349559	NA	NA	NA	NA	NA	NA	25.2227021641321	25.5033548113903
YMR120C	25.277297480877	25.3479382564453	25.3576065084438	27.2964034239029	27.3899864865598	27.2928202894596	27.0932775988045	26.5559762445442	26.8292744205959	25.8071836095523	26.4050561949587	26.0033937146656	27.4021875784355	27.5072108811696	27.0952116310778	25.6499579027781	25.6532063883012	25.6060553793916	26.5045306289529	26.3734998908676	26.4352980090093	25.5741900038238	25.8231011890595	26.209966469825
YMR121C	26.2696138306644	26.8839449293189	26.559024779015	NA	NA	25.7180964641242	26.8209136341614	27.0983379372478	NA	26.372938132582	26.8132674794936	26.8796600410935	NA	NA	26.7243934286787	27.9461921484304	26.9272929767485	28.3260249648989	26.8254080409333	NA	NA	27.318294909409	28.6781590339298	26.6407652303882
YMR124W	NA	NA	NA	NA	NA	24.454307248165	25.8786770715979	24.4334180000184	NA	24.781172629913	NA	NA	25.5204268054505	24.3504129435345	24.7487764988255	NA	NA	25.006400890625	24.5881246285114	NA	NA	24.6527714153649	24.6192263729553	25.9216733448438
YMR125W	24.7261924517419	23.8977149479882	25.4252256104241	NA	24.1274466653832	23.0993212503863	23.49662362191	23.1048816484576	24.0036790603905	23.0253410427349	NA	23.1213573583711	23.8274998942535	NA	23.035817333503	23.1177917254181	23.91960170936	24.3885338230917	24.2898167952055	23.8515409837293	23.9218405242546	23.1399162230021	24.5241290431622	25.3167113313742
YMR128W	24.0152087980593	24.4262113631853	24.2576539184928	21.7692519479744	21.2684796935863	22.2248172964974	23.7813852897093	23.5199490126434	22.5570086662605	21.6242742111839	22.8697162242492	22.6965967168219	22.800556336945	22.2721144825238	21.9371755933955	23.5146787627251	23.4840487605133	23.3900652138162	23.6621539963287	24.2875284201186	23.0630278946114	22.9525092273472	24.2747042363443	23.8896696174819
