Protein	IRA2	POP1	RAS21	RAS22	SAP155	SIT4	SSY5	WT
YNL258C	24.3158856223986	NA	23.5805973480542	23.8653108619846	NA	24.1412303690598	23.9062191079001	23.4307898641825
YNL259C	28.456298239072	28.2155250384803	28.7237079527506	28.9398100568501	28.5883723455812	29.6726129880951	28.6823810334291	28.1182005729458
YNL262W	20.8531652764749	23.0177965466201	23.3305868849851	22.6482880206324	22.3857877073631	25.0596731495004	NA	23.0274089347658
YNL263C	23.4499028057068	23.7296456798929	23.7072206718463	NA	NA	23.8440092050628	23.5861645249008	23.6346679742878
YNL267W	24.6062303493037	25.8256055815599	NA	NA	NA	NA	NA	NA
YNL271C	21.4483973090278	22.2647817784586	21.9726674810514	23.5349319191765	22.585910247285	22.6750086108155	21.2814126342801	21.8859590291668
YNL272C	24.2468025392894	24.4741433541766	NA	23.9753705201088	24.5365617080001	NA	NA	24.6070049782626
YNL274C	23.5299224701452	25.493355979035	24.705309909992	27.9185265827603	26.3698904995101	27.7232929910716	24.527223326978	25.391990946417
YNL281W	27.1643856679549	26.7664161061203	27.4706729602608	26.680287268763	26.9388714450653	27.1973498884416	27.3747549029302	27.1499975543212
YNL284C	NA	22.9364206122027	22.8668227263717	23.550043185949	23.6746429433166	24.6093389821948	NA	22.9538501532651
YNL287W	25.2210335354259	25.166303526654	25.5877185166887	25.0394517796296	24.7352836100338	25.5257972254707	25.4292687981985	25.9217588892792
YNL288W	NA	24.0558115476055	24.6857662129562	24.4569200947967	NA	24.6940908249526	24.4604051581286	24.8952048879327
YNL290W	24.3866952701446	24.2281010882162	24.6315684003811	23.6544786042841	23.1649439858335	24.0219886166798	23.7138307716588	25.3350892128819
YNL292W	24.2452298197864	23.8714568207223	24.0489657953763	23.9876893425074	23.9435359610536	23.2087448313133	23.9594392066991	24.702851019727
YNL297C	25.9621417557166	NA	26.4185458541329	25.7738094797214	NA	26.2191215233144	25.9139914828218	NA
YNL298W	23.9847937832394	23.4646347983557	23.7751673223202	23.2934394866259	23.4610538941757	24.1306094715315	23.5323942718315	24.4266449304517
YNL306W	NA	25.3850068683855	25.1191537071838	25.1719014678164	NA	24.9860900737976	NA	25.7647305444588
YNL307C	24.6377383380638	25.2985277158026	25.4874865892869	25.2762673165087	24.9675425813944	25.3331101703696	25.386849114484	26.0127932965832
YNL308C	24.9256628439531	24.6404729728979	24.4080500083399	24.3091328624034	24.1262502865723	24.8188103586841	24.6659765085823	24.8779254302376
YNL309W	NA	NA	24.3739263272817	24.9256392637274	24.158814851933	NA	24.0445180267553	24.7936541595614
YNL310C	23.7490864480966	23.42177373749	23.2203810714049	23.3559706658319	23.5875309349473	23.9834577032883	22.709316478392	24.0237677587123
YNL312W	25.5499413081309	25.6786904444695	25.802710256453	25.758478790054	25.2397303725613	26.133370763783	24.4101943424843	25.4843056171245
YNL313C	23.0843236207402	22.0524705616044	22.5473106878524	22.9172197978582	22.3982466368236	23.4851546006127	22.9326698716181	22.9738294805966
YNL315C	23.0407729271154	23.7135769064021	24.5323773596032	24.7468415104692	23.8812333133756	25.9388484660946	23.6624342509603	24.3122878419225
YNL317W	NA	NA	NA	24.4344108678995	NA	25.1036521406564	NA	24.9088082428782
YNL323W	26.5345554235329	25.6284605961778	26.3052814674514	25.152310601959	NA	27.1074741711725	27.0716949177785	25.5573037552179
YNL327W	23.7066620586556	23.6808474865471	23.4500667134326	NA	24.0579653913932	23.9353120658031	22.9548749067334	24.3763454568698
YNL330C	24.2412736764214	24.8762302755248	24.7398960255011	24.5864478886742	24.8381082807262	25.5764704142232	25.2947117013283	25.2423739075348
YNR001C	25.587590345912	26.4254091923146	26.8790090691946	27.2507192045822	28.6877398957423	29.1750994320441	25.5580366905339	26.8916634847403
YNR003C	23.1298631803732	22.8976538323083	22.8711201561043	22.624686434691	23.2163998997088	22.8708042630726	22.4916254122998	24.7051211852377
YNR006W	24.099322900162	24.0708494968488	23.9428823124301	24.3047830786619	24.264376409628	25.2074399429627	24.5790605933704	25.005060111441
YNR007C	NA	25.4163025173331	NA	25.2131306009876	NA	25.1568840410589	NA	NA
YNR010W	NA	24.1188518985343	NA	24.7479185771613	24.0132171666067	24.7078890274942	NA	24.5135473434965
YNR012W	25.6493376239517	NA	26.009903379988	25.4004036826861	24.9637327688847	25.1169433053546	25.9834383699909	24.8875295902499
YNR013C	24.1869065963328	24.2650543855595	24.6454510517923	24.9041016450964	23.9501850572833	24.4473616543082	24.6416071633918	24.0311811516371
YNR015W	24.36701057525	24.2371559998154	24.7380710990597	24.2362935078774	25.1090635811921	24.4539753291887	24.7262571808753	24.5387999306269
YNR016C	26.6017767695946	26.6472044594934	26.4065417812204	26.5640258213271	26.156500889614	27.501677904543	26.4509982399105	27.1736947957685
YNR017W	24.9190963911238	24.2300568965152	25.3160654122222	24.7094579938477	24.1587556122296	26.2176530275924	24.7837252518217	25.6780636265303
YNR018W	23.5018423163678	23.4144022615428	23.4027665439789	24.0192719130268	23.5518988211841	24.8763353659548	23.7053920982955	23.5876879866853
YNR019W	24.0554799734281	24.0284454853241	23.9750311930948	23.678358535096	23.859930779075	25.1923804603754	23.8920928151825	NA
YNR020C	25.1900576670355	NA	25.9344342621078	NA	NA	25.3595369510241	NA	27.0686815188623
YNR021W	23.9511999526249	22.9446561959004	24.7580701181751	23.0757783996302	22.4179522406876	23.6364804039058	25.0555655999299	24.7572098506161
YNR022C	21.4444537892636	22.5487407838721	20.4106409311043	22.6281084179512	22.0290117168393	22.6275448031085	20.4870450920601	21.3927171468562
YNR023W	25.4304190501139	25.9065919357105	25.3018221022395	25.5250444855001	25.914427523678	25.9637339125363	24.2242920480233	26.0338964165336
YNR024W	22.5170330597591	23.5882095600511	22.6892880963639	23.3127753111551	NA	NA	23.6317603138392	23.7969974337728
YNR026C	23.4446016719988	24.0643762126195	23.8180411813717	23.8982294629438	23.3917776330346	24.2018868909579	NA	23.6406903723942
YNR029C	22.6475791211368	24.5851127026576	23.6102702117663	23.6503459311199	23.410034965415	24.2163373448367	23.1376392185952	24.2107368471886
YNR032C-A	26.7765224541323	25.9592018528621	26.8467694584492	26.1707898730864	26.5246977286808	26.1482147014997	25.8779209664623	26.7458526226429
YNR033W	22.9172870897541	23.0954246247118	23.5040697256414	23.4528029690577	22.6672984992008	25.0210447595271	23.288316544723	23.6235956218124
YNR034W	24.2961746965987	25.312007250357	24.7322627790919	24.6121871348323	26.0060807423706	26.0493302394167	24.1912506971164	25.3374237000784
YNR034W-A	24.1919026969112	26.4585057598898	25.248947383109	28.2627244459135	27.0505239242929	26.5830991799403	23.9440816517321	23.4066645642152
YNR035C	25.177467612615	24.7994072390091	25.5186956271187	24.6931681599384	24.3091386104032	24.9796899707777	25.6695788381046	25.2105146620069
YNR036C	NA	NA	NA	NA	NA	26.6638073187764	NA	25.7737887918817
YNR037C	23.9441053408919	25.0320140973595	24.6001780141128	25.3660175304985	24.2096715165704	26.9819267757814	23.7212178431241	25.7636946598962
YNR038W	25.2629259585584	NA	25.0799673347207	25.0918911329778	NA	25.1098190564663	NA	26.0776058617642
YNR040W	24.458839759483	NA	24.7216662543603	NA	NA	24.7952379278253	24.9692907683933	NA
YNR043W	25.9300958176759	25.5468417376401	25.6777648655645	25.4938181899301	25.3160695754106	25.8036885847796	25.8959377139798	26.2117401060684
YNR046W	27.7631303405248	27.0981251115944	27.6388127432471	27.0376865953978	27.3931890210228	27.7216791265282	27.7344262049995	27.6318630169737
YNR049C	23.2230226456923	23.3252385938201	23.7954694443758	23.1666046966848	NA	23.6018285382805	24.0879700229628	23.2732348440746
YNR050C	26.3069871501961	26.4876036773925	26.4186762000196	25.5457330879465	26.6921290326046	25.9993930063676	25.629998118812	25.8781574463402
YNR051C	24.5751777631913	23.6015844177109	24.3910298134718	23.7892638460523	24.221827622976	25.4732720973146	24.5057485187689	25.0169746603049
YNR052C	24.9817765082835	24.4209521727564	25.077838561704	24.8205301579286	25.2427128816713	24.4081874006762	24.648126159633	25.2390828946284
YNR053C	24.8017522793659	23.4435976861809	23.623138304156	22.8542614517327	23.1366085467978	22.8405997842267	24.8782055291371	24.9336475305724
YNR054C	23.9356536501959	24.5283699862156	24.7301173426918	23.6878723670424	23.9545154519538	21.9910756486398	23.4766737189021	24.64313931366
YNR055C	26.987985195793	27.5323300490434	27.5508962448854	27.8182044964884	27.9113509285373	27.7641315176723	28.0741881533778	25.129525387977
YNR067C	25.7147904739712	25.53063318726	25.4549321060742	24.7954623446103	24.6231561305848	27.0175133266225	24.9600063170969	26.1365491517976
YNR074C	25.2983420942692	25.5207848390006	24.9873712829787	25.4560939361645	26.3129564013097	NA	NA	NA
YOL004W	23.9670558879617	23.7525843720202	23.64101328919	23.7837610163234	NA	23.8383305631683	23.9516871945225	24.4821001508948
YOL005C	24.9464849503323	25.5484783525884	25.5002114131842	25.625594873423	24.9984469605115	25.2598796702045	25.152886657208	26.0025147440882
YOL006C	23.3400919186561	23.7158184644515	23.7157268352042	22.8096520438588	22.9098891256666	22.8967047628553	23.4065374557576	22.5641934996203
YOL010W	25.3368556503366	NA	24.618915425062	24.1722954933964	NA	23.8939789022363	25.3716495466206	24.1575940831336
YOL011W	26.2677872736834	NA	25.3253748614613	26.0101921988057	25.5100864550453	25.1503248428307	NA	NA
YOL012C	24.8614386759466	25.7684734606426	24.9899844526793	25.1269942759766	NA	25.4856635204413	25.2630030223584	26.1950904340942
YOL016C	21.5678480908695	23.3504021836811	22.9726279707406	22.5043298171381	21.4893444433424	22.8450569806481	23.6579893545053	21.9680146565154
YOL019W	26.0068980939898	25.1293766249731	NA	NA	NA	25.0306470433873	26.2301314870981	25.0164907313632
YOL021C	24.1807854232763	23.2832319049484	24.4140534950589	23.2402903429204	22.9325784580848	23.9178070073145	24.4184121115035	23.7916755488976
YOL022C	25.4417117194098	25.0458688192434	25.8281561541521	25.4063245687596	25.3540566935899	25.2681451704337	25.2308734135784	26.0530483498414
YOL027C	23.3941801937527	23.9963490047836	24.399208497261	23.3958947942904	23.3860917497268	24.4648458685589	24.4670078048627	24.1719515667655
YOL030W	26.2000575089475	26.7451446815915	26.6733871967524	26.9412951213037	27.0538957956399	27.3053432967876	26.7319099702563	27.1727011758058
YOL031C	23.8322696279279	23.0656025904684	23.6514122281675	23.2385105888118	NA	23.7314938576359	24.1103821981623	23.8047473046806
YOL032W	24.0614328096831	24.3363081113699	24.6812368712487	24.8221801001298	24.3687720318779	25.5565914331918	24.3470571684393	24.5453748131321
YOL038W	27.1971319314427	27.3308436221796	27.6895936052917	27.6208517828143	27.0867671726669	27.6369536532765	27.2756865571776	27.6491343227193
YOL039W	29.364261953347	28.4200480902489	29.1742579208906	28.85443496688	28.8926064350118	29.0548723863333	28.7287126192299	29.9713404261229
YOL040C	28.2114561682421	27.4870609741496	27.9570729085841	27.4926600711741	27.813995419304	27.7810570583921	27.4853624379557	28.3494017652021
YOL041C	24.945068829862	24.4947985747302	24.6543060669956	24.3901178325958	23.7276220099012	24.3177532029434	25.0762512244446	25.5193627117113
YOL045W	24.9122820239244	24.6166036667758	24.5919889423499	24.7498769875264	24.7794461801176	24.6176446348356	NA	24.2700685992695
YOL049W	24.6780784545665	24.943088810242	25.0608413261199	24.9859237099819	24.5303732722413	24.9826096292885	24.8672520056406	25.9490450114775
YOL051W	24.0875727460595	24.2107873769304	23.7308695589278	23.7863957215975	24.5018299751917	24.3032407307309	23.3441934254757	24.1397862721114
YOL052C	24.9723171797358	24.6863349010559	24.4325941396221	23.9701620383613	24.4988248349362	24.0398650452705	25.0839480066687	25.4655432418626
YOL055C	NA	24.0802534629146	24.5773953431592	24.6613583633902	NA	24.2516047621098	NA	NA
YOL056W	24.7608646186585	25.1732465639345	NA	NA	25.453894469513	NA	24.6234320464653	24.2021654908383
YOL057W	22.8131205124695	23.5849086677319	23.8499269074793	23.5491040856188	22.5725682144929	22.8454871573049	23.0127787710474	24.9298897084845
YOL058W	25.3800158986394	29.1542876265465	27.6309271222799	24.6018553591768	27.8272564643591	26.0340389123001	26.6714523437537	25.3568606213724
YOL059W	26.6400331057512	26.220684741653	27.0168142612435	25.4584593952172	25.7353348431703	25.9757843588646	26.8886065244258	26.1650035616142
YOL060C	22.9032114879301	NA	23.0714883108071	22.6329231184221	23.5770145473701	23.9903545618554	23.0299833234915	23.5374077629635
YOL061W	26.3257938164337	25.2569285596532	26.0096238498435	25.4505458962283	25.5255369818002	26.1955028129335	26.2248960750549	26.4943158710393
YOL064C	24.8488439516656	25.9987631048029	24.8269138130636	23.6178093649668	24.9650185350369	24.7378840737147	26.2697207647053	24.7743012988404
YOL066C	26.0283767094358	25.9037772067656	26.1112469572558	25.5247486586203	25.8058547457937	26.0948190532728	26.2958365440955	25.7341226188388
YOL067C	NA	24.8145829744533	24.493800576173	24.8723969340023	NA	24.5625193560006	24.9753157492295	24.8513100730548
YOL069W	NA	22.9459151282567	NA	22.9425947780612	NA	23.5045594548474	NA	NA
YOL070C	23.7689520334505	23.7386420267161	23.4337609579474	23.3332943534743	24.1296351751114	24.0012621759301	23.2853676215284	25.4867911786968
YOL071W	NA	25.0625603303077	25.361537992478	26.7901400054435	23.894992391957	26.0190547005737	NA	25.2760755433718
YOL076W	23.8361333872433	23.0463912237006	23.7817233201108	23.2791995240696	23.7298605079143	23.9471914912111	23.9286650871124	23.8775346771479
YOL077C	25.2449236693766	24.4433459777185	24.8681592437883	24.2989665198762	24.0965810612154	24.191196595438	25.6519741496626	25.9082472328985
YOL077W-A	NA	24.8766504385477	NA	24.8851890365624	26.214117538218	27.8493064180576	24.5846914457694	26.0372252376795
YOL080C	24.8107577349835	23.0080595545845	24.9244978146733	22.7155796624815	23.9797713608716	22.6244407866989	24.0479501356523	24.2413616158338
YOL082W	NA	NA	NA	25.1204740640221	25.0057428659137	25.9072760320592	NA	25.3096577618225
YOL083W	25.2260481963289	25.657313765757	25.4134179237232	24.6657268538341	25.7201318520359	26.9486406053578	25.4025433268273	24.928463633929
YOL086C	28.9719234052972	29.177006270736	29.4958794173274	29.4242806883403	29.8590304592183	30.0167262861065	29.4278235016367	29.0782654871251
YOL086W-A	NA	25.853228931756	NA	NA	NA	NA	NA	26.1896584014905
YOL087C	NA	NA	23.76957408957	24.4341653902244	NA	NA	NA	NA
YOL088C	23.5667316331546	23.987906399254	23.6267077417695	23.9297142713987	23.2008201278916	23.2421819599547	23.5661236385344	24.2305107927168
YOL090W	25.9621734374778	NA	NA	NA	NA	NA	NA	25.526637712861
YOL092W	26.0442744597682	25.3752828462575	NA	NA	NA	25.2266195046555	25.9473892649836	25.4196324486005
YOL093W	23.7384783311936	24.994586588942	25.120814792585	24.6454629169431	25.9813348842105	24.6269665280837	26.0012116749887	25.6448300918528
YOL094C	23.7628509811074	23.4954852456666	24.7108629452475	23.0487822016038	23.3440290410037	23.9278597547411	24.0482297239853	24.7272379827419
YOL096C	NA	NA	NA	25.6115998428097	NA	24.8104236050594	24.4145891029904	24.8101425760636
YOL097C	25.5326509269963	25.5087800487931	25.0903052312034	24.6750315303375	24.1811580500818	24.8519989849305	25.4082938382805	25.7502504569501
YOL098C	23.7063983121567	22.4325122483624	23.7665157876922	22.5334028788112	22.1607648732811	23.6251097403262	23.8351276383716	24.6637418586743
YOL102C	25.3228562292267	24.6127401536898	25.4356095709673	24.1603832008238	24.8041853206366	25.249176127397	24.5365493129462	24.758938249812
YOL108C	NA	NA	25.7699143656437	NA	NA	NA	25.3862053788038	24.8241032943764
YOL109W	26.9022597927815	26.3414084710881	26.5427082152658	26.2537118198479	27.2555774258053	27.20180479272	27.0655228480349	27.3042982845344
YOL111C	25.7499843163479	25.8006713647289	26.1045907299312	26.0119057244765	25.4138385995551	25.3877173274715	25.4126400697806	26.0188516572217
YOL115W	25.1259225967026	24.6664249973696	25.0872229984247	24.6661503865067	23.7569435952158	24.7347658122006	25.5755607050415	25.4190676101786
YOL123W	26.064109653203	25.8571360342675	25.813595978184	26.1890676896992	26.018068758538	26.4203879401785	26.1589043800648	26.2078121656089
YOL124C	24.1363331553274	24.0054146513043	24.3264717676667	23.5521221327576	23.4489229869811	24.109072998478	23.4814103404247	23.7832921894332
YOL125W	NA	NA	NA	24.6877493129839	NA	NA	NA	25.9963296411254
YOL126C	24.7505282543281	23.9813682293083	24.0843817850684	25.2722175763566	24.8349388826489	26.3230077808507	24.8044293517247	26.3768779435362
YOL127W	27.1897066198118	26.8249915380082	27.1490532834169	27.1578402036928	27.1716414811856	27.0593032003778	26.9181230191293	27.3771888999892
YOL129W	NA	NA	NA	NA	NA	NA	24.9243134869447	25.0912549497388
YOL133W	27.1796494010382	27.1095529212312	27.0849526457999	27.5234872087694	27.7915625473702	26.6647999956681	26.966689066059	27.6462843112547
YOL135C	NA	NA	25.2758429062887	NA	NA	NA	25.3737159111355	NA
YOL139C	27.721409532397	27.9720254760694	27.6003948371106	27.250426998264	27.351886119055	27.4394856107836	27.5070963121757	28.0865626515811
YOL140W	23.8813438208569	26.355448741249	23.8409523887871	23.9804502864086	25.1788116514333	24.2652659421289	23.7151402391605	23.9378910795634
YOL142W	25.3552454485521	24.5659777969784	25.3876316642634	23.7637606050003	25.2146874448308	24.52047428367	24.7907837225767	25.3043620061742
YOL143C	26.9015307445068	26.4366501046683	25.6140963096786	26.3168849193604	25.6915334433808	26.005577910141	24.5029911605143	27.5447675771806
YOL144W	NA	23.7461420317469	24.3014099757185	23.783335981405	23.6078182716949	24.3681891680789	24.3506026597618	24.4914384076748
YOL145C	24.1532183616386	23.6159806774321	25.190242086986	23.945527328744	25.4352522041247	24.0867572908332	25.1513432065968	25.2230031871943
YOL148C	NA	NA	21.3060075278768	NA	22.5437976695932	21.2174000898536	NA	NA
YOL149W	23.7638943334719	24.6035500189563	24.1294931844318	24.2344254969111	24.1061226079403	24.1356283974103	NA	25.0550557224479
YOL151W	25.4878090431752	25.7860632514111	26.9557953939734	26.9169862640813	26.9674114109214	27.2072174760456	25.7158268918037	26.4081389124345
YOL154W	28.9778384449844	27.1713916018491	27.1225968903	23.9746655182442	25.1753268309933	27.663708402993	24.9739602462392	24.2635561538858
YOL158C	NA	NA	NA	24.4724011353924	NA	NA	24.3626006539334	NA
YOR001W	24.3977035402001	23.8970129977173	23.9247610518248	22.8782417845836	23.6793411410589	24.2057728058243	23.6983183656719	24.7174234050557
YOR004W	24.1841099015725	NA	23.4607883361495	23.113230501262	23.301441656095	NA	24.6816236814489	24.7085714961619
YOR006C	NA	NA	26.2571129576743	NA	NA	NA	25.7133268647219	26.1066233185372
YOR007C	26.9025245145852	26.6861760135397	26.9902310720723	27.1633469767663	26.9448197542395	27.0973160085854	26.6454848928425	27.360996670274
YOR008C	24.4721602811923	NA	24.6708949206973	26.3109188577729	26.2547124713895	26.6196485766246	NA	26.1078024383775
YOR014W	23.2748407414269	23.5124066309058	23.2544256665373	23.2175111886289	23.5234618585468	25.6706336814245	NA	23.381161519887
YOR016C	25.9666429604553	NA	NA	27.1371294041512	NA	25.8746268317787	NA	NA
YOR018W	NA	23.9658260613517	24.0391849755802	25.0318231613747	25.3506043126353	24.8628196805694	NA	NA
YOR020C	27.7633235666059	28.3050742081087	28.8348288364281	28.7623020592922	28.2964285301051	29.0457831888519	27.8102292555288	28.3739373564151
YOR020W-A	24.7648604040307	25.814246254133	24.9588988176303	26.6528273234566	26.6700988768558	26.1233629307369	24.8691253974145	25.7670102544226
YOR021C	25.9373571678328	25.8341155825927	26.0266940711689	25.8316781862334	25.6328877928577	25.9513425351925	25.5744695951528	26.5826013802147
YOR027W	27.8802354883929	27.2493323023147	27.6889739880581	27.6088565051705	27.2102917515477	27.7219184290165	27.7582483044158	27.8824482900924
YOR039W	25.5442876381767	25.860181676971	26.2581944199766	25.8613415942161	25.4050755823352	25.9051108209514	26.1071715093609	26.7108341874696
YOR040W	26.2329520321601	26.9142135249048	26.4877439113384	27.1661509417073	26.5219361128164	27.3814145863916	26.6790258403403	27.2050085091385
YOR042W	24.8786907858615	25.4344536148602	25.8985034582544	26.2434273635779	25.7925389294112	26.3165154217692	25.2816144500302	25.9772687013092
YOR043W	23.6276171072332	23.4387022001082	22.5899103638771	22.8913616109947	NA	23.9086443377288	NA	24.1184792293739
YOR045W	26.1412266529668	25.8680094442557	24.9808166533069	25.9665078643092	25.6888777650609	26.9006314569558	NA	26.9160626978501
YOR046C	26.8668344901378	26.5996388593246	26.7616546585473	26.4184328333196	26.1644074937159	26.8102773437783	26.5321773331953	27.0405783818067
YOR048C	21.4614589395313	21.4492664287864	22.950338683397	21.8902025968328	22.920876694518	22.498403803774	22.1652081595043	21.874706731112
YOR051C	25.6732097673473	24.9166311343457	25.4531935700471	25.1303884923199	24.3179260030881	24.4484849299289	25.0278231819311	25.2245629072965
YOR052C	21.2416043607056	21.7550730797578	20.7555413309302	23.1823799407242	22.2917594099823	22.2025010317197	21.9720306218611	21.9500809576229
YOR054C	NA	24.3482057183344	NA	24.0875487990593	24.1534377174709	25.0930630245914	24.1461260212192	24.5716587984653
YOR056C	24.844610162656	23.4244339956458	23.7565143159312	23.1717457474399	22.8486501576134	24.1126988096088	24.3086097639391	24.3147466316922
YOR057W	23.5553519673737	23.4649017501031	23.4359802197661	23.1019376173656	23.5381423468473	23.5798376940538	22.9357006477927	24.0836560773346
YOR061W	24.4583990772084	24.9703333059783	24.8286901274804	24.3158997122971	24.3053616049238	25.7166282912447	24.6252064628352	25.0052500861401
YOR063W	28.8173672781461	27.65719330127	28.3758931092366	28.0205334667075	28.0491600743843	28.0410516130335	28.4568300052897	28.6634318123508
YOR065W	22.6879119329342	23.9266050378859	NA	24.7573994430371	24.7713938438779	27.4999598742245	22.8124311793151	24.2840916553916
YOR069W	23.2661971088947	22.7669293096845	23.7308525897127	23.7722358276753	23.1492788495364	23.2711559695282	23.3508828554881	23.489749809456
YOR074C	23.811038890094	23.898170418639	24.4656582204696	24.1235522611488	23.6998159079559	24.868355811972	24.444984861153	24.9985382756043
YOR078W	25.3084665266779	23.9964909496109	23.7275592833363	23.8590011743093	23.6502427849756	24.197470137893	24.1703892267832	25.6578891011362
YOR085W	26.3300037254217	26.4106542986373	26.5630622792963	25.3592865553451	25.8698405800108	26.6106819517253	26.6898078987351	26.2027391351915
YOR086C	24.7006380207147	24.6140489982818	24.9013881332519	25.2906988815715	24.3978223700512	25.2462782568737	24.6104164864147	25.2065345349087
YOR087W	NA	NA	24.2900686499535	25.2006324148848	25.2369158888267	NA	25.5171276530118	24.9256266897407
YOR089C	25.2179089805554	25.361202498569	24.9281600829618	25.7009668024695	24.0304495777422	25.4067718108153	25.2746775316113	26.2679655891665
YOR090C	22.9082439986348	23.648989561192	23.4646195159264	24.037242639292	24.1473555695648	24.694113082635	22.4117763637404	25.2106195799322
YOR091W	25.8272395437595	24.2972204286537	25.0678552596247	25.3957967246498	25.417374929968	24.7686438602479	24.7403686009425	25.8038600432291
YOR095C	26.9696109753518	26.1379541035494	25.8261826511472	25.829493493295	25.2002446749353	25.6039263157454	25.8965695927377	26.7064964940605
YOR096W	28.727449175382	28.6506930095667	28.7269107595254	28.6153601641326	28.3627118462987	28.5739416425464	28.7135250780937	28.773684219098
YOR098C	24.5692818813391	23.5560384996743	23.2754363317193	23.6810742080328	23.9447355283699	23.1266119183862	22.8481770771223	24.1076988266271
YOR099W	25.0484094833617	24.7813360515844	25.1968469865272	24.457137435394	23.7571944540038	24.064572761751	25.3147075812126	25.4312263064743
YOR101W	23.639782185221	23.7813036210286	23.5479078508186	23.4705460930601	23.0841564330531	24.0775106262097	25.4633125949742	24.186021649503
YOR103C	26.7058336148264	NA	26.2421613436142	26.68540881428	26.8014988988133	26.6040833836189	26.08683165454	26.1915476011154
YOR106W	26.1358165404357	24.1434815991175	25.1434837466121	NA	NA	24.1970850836643	24.8994873722853	NA
YOR108W	24.0084009768477	25.2376645654972	23.5870790525319	23.8863276065593	24.6448833657996	23.2729612151479	24.1685887428414	24.7827436578376
YOR109W	22.9228024882557	23.2146635073538	22.7335016017686	23.2018690752476	22.4219453626946	23.0135565760244	22.9091044186115	23.164966318085
YOR110W	23.7599058247393	24.5325747242923	25.0155131885667	24.5969175526326	24.4132725425186	24.7397375935787	23.4418724908073	25.209449858843
YOR111W	NA	24.5303668247134	23.905806199935	24.9739723447984	23.8379451095257	24.9068090714971	23.7425256488865	24.0662379320667
YOR112W	NA	NA	22.5499963117716	NA	23.0962892816032	22.6438405743051	23.2122464094252	24.0879381979903
YOR113W	NA	26.4283183576252	NA	24.8833507394974	25.1698874911152	NA	NA	NA
YOR115C	24.1397957575181	NA	24.0892268482785	23.6568824763143	23.6278909335143	23.4409019190923	24.1161718650034	24.6215658603173
YOR116C	23.2839942533324	21.9530619544565	22.7237331964254	22.8177035388079	20.8111559383375	21.5874854380255	23.2956643425722	21.5915578559659
YOR117W	26.2077654012809	26.1239715774342	26.3748125418065	26.3695076606395	26.0746058051121	26.6736078403014	26.2009777043002	26.5212609585644
YOR119C	28.1715557675319	26.9523293166336	NA	NA	26.7814247870726	27.4856255666377	28.1727949898162	NA
YOR120W	22.3163209268457	24.0463712811346	24.6895737032478	28.1681109443617	25.4455439085744	25.7460805965436	22.8700302138168	23.8530624181971
YOR122C	26.577562322011	27.0238673034125	27.383643862246	27.5036277480054	27.2542505034685	27.3845193377865	26.8662322660873	27.380794288724
YOR123C	23.8474461750017	24.108953097334	24.2662589893982	24.6064723910547	24.1862090364676	24.8647929202049	23.4448684366835	24.3835001891438
YOR124C	23.317976910234	23.2103402015845	22.6516290605527	23.3700143058959	22.8249248553082	23.7522293575569	22.7707070118304	22.6982865592707
YOR125C	NA	26.0713667895821	NA	25.7462831506193	NA	25.7001936969599	24.4938729228374	25.3726193596629
YOR126C	24.9353262901455	25.587757019697	25.0910463697459	25.3403279778483	25.2921833454129	25.5440487734875	24.7034408557986	25.5716647013773
YOR128C	24.0933297834647	25.0434866048639	24.431783154357	24.4733398771458	24.1955168206565	24.8694275060699	24.6893400249254	24.5296669272723
YOR131C	23.5675820625812	23.4695596384324	23.590333256504	23.8003117784654	23.5826470040974	23.8059958890393	23.12090036842	24.3919051809803
YOR132W	23.2534981179598	23.9380542978598	23.9316668744837	23.8365078468408	23.5993512359529	24.4101849155045	23.2008674800073	24.0917867955077
YOR136W	26.8688101505458	27.8725522028148	28.7680558850369	28.1280890831233	28.5283643851684	29.0919314895079	27.0754580108734	27.7936993542343
YOR137C	25.4575547985604	NA	26.5236701341601	NA	25.3527642304455	23.7046510919172	24.9794825533462	24.9329208611371
YOR138C	22.1367771590615	22.6040092126904	23.4472878904832	23.7778459094145	23.6543861374106	24.2957826126142	21.7718278131279	22.9239925554385
YOR140W	NA	24.7521130430882	26.2851758267553	NA	NA	26.41904972866	NA	25.9804405428437
YOR141C	NA	NA	NA	NA	25.5651345777077	25.2867503809765	NA	NA
YOR142W	25.5659618602323	26.2375786384136	26.1909361942246	27.13279296141	26.7158367012407	27.5820711215745	25.8535831946356	27.076861694652
YOR143C	24.55551070555	24.0573797995952	NA	NA	NA	24.6414934620552	24.3576660301518	24.7420413388068
YOR144C	25.1984009842661	24.7488598793607	25.2228063654702	24.3802367009106	24.8665345266333	24.4998496012517	24.8533540651447	26.4784738302552
YOR145C	25.6102916623648	24.5661812643846	24.9446028973808	24.9538728259362	24.664525184885	24.0428662470353	24.7834475232701	26.0406701804582
YOR150W	NA	NA	NA	NA	NA	25.6550626441128	NA	25.3776008503985
YOR151C	24.164936913341	24.3044214964016	24.6866285939543	23.9500889391327	23.5515722614448	24.492208863832	24.6214187845763	25.2052414766932
YOR153W	24.7697165050989	24.593927544835	26.9113367689917	25.0472923502648	23.6751724732466	24.1800046176064	25.8458674676314	25.3485637189394
